episode,timestep,reward,steps,visibility_pct,mean_centering_dist,mean_fraction,mean_action_mag,mean_action_jerk,r_stability,r_centering,r_scale,r_vel_damp,r_smooth,phase,target_speed,target_offset,init_pos,init_vel,init_ang
1247,381811,-22.63,17,0.0,0.0,0.0,0.6839,0.3491,0.4495,0.0,0.0,0.3237,-0.2916,C,0.2049,1.086,0.732,0.532,0.139
1248,381829,-1.36,18,88.9,0.7443,0.1405,0.7234,0.3348,0.3446,0.3784,0.5768,0.4217,-0.2855,C,0.1968,1.086,0.732,0.532,0.139
1249,381846,-18.63,17,41.2,0.7971,0.0931,0.7333,0.4024,0.3675,0.1213,0.1804,0.3286,-0.4443,C,0.2265,1.087,0.732,0.532,0.139
1250,381865,-17.86,19,26.3,0.8102,0.0736,0.6794,0.3351,0.4446,0.0671,0.0907,0.4013,-0.3044,C,0.1921,1.087,0.732,0.532,0.139
1251,381883,-20.49,18,22.2,0.8684,0.0537,0.7181,0.3826,0.3836,0.033,0.0601,0.3616,-0.36,C,0.2039,1.087,0.732,0.532,0.139
1252,381899,-24.29,16,0.0,0.0,0.0,0.8208,0.3104,0.4104,0.0,0.0,0.3362,-0.4346,C,0.1947,1.087,0.732,0.532,0.139
1253,381913,-18.87,14,0.0,0.0,0.0,0.8543,0.1693,0.3996,0.0,0.0,0.3163,-0.1497,C,0.2483,1.087,0.732,0.532,0.139
1254,382024,35.92,111,90.1,0.9277,0.047,0.4881,0.4977,0.8825,0.0395,0.2507,0.2858,-0.4967,C,0.2219,1.088,0.733,0.533,0.139
1255,382041,-18.03,17,29.4,0.642,0.0816,0.8171,0.2547,0.3824,0.3027,0.1174,0.3095,-0.2714,C,0.2086,1.088,0.733,0.533,0.139
1256,382056,-20.15,15,0.0,0.0,0.0,0.7842,0.2448,0.4319,0.0,0.0,0.3039,-0.1966,C,0.2392,1.088,0.733,0.533,0.139
1257,382072,-20.77,16,0.0,0.0,0.0,0.75,0.3241,0.379,0.0,0.0,0.4333,-0.2957,C,0.2499,1.088,0.733,0.533,0.139
1258,382128,-9.28,56,67.9,1.1343,0.0393,0.5375,0.5378,0.7981,0.002,0.1525,0.3567,-0.5756,C,0.2429,1.088,0.733,0.533,0.139
1259,382145,-22.89,17,0.0,0.0,0.0,0.7522,0.2531,0.2991,0.0,0.0,0.2939,-0.202,C,0.2286,1.088,0.733,0.533,0.139
1260,382168,-24.75,23,0.0,0.0,0.0,0.7145,0.3491,0.5726,0.0,0.0,0.3699,-0.2977,C,0.2494,1.089,0.733,0.533,0.139
1261,382336,125.64,168,89.3,0.67,0.0721,0.4941,0.5983,0.9142,0.3635,0.3134,0.4665,-0.68,C,0.2184,1.09,0.734,0.534,0.139
1262,382390,-2.7,54,75.9,1.0626,0.0353,0.5727,0.4714,0.7964,0.0035,0.1543,0.3095,-0.4924,C,0.1976,1.09,0.734,0.534,0.139
1263,382480,155.34,90,98.9,0.5423,0.1655,0.4897,0.5191,0.8731,1.0478,0.7577,0.3555,-0.5369,C,0.2002,1.09,0.734,0.534,0.139
1264,382619,-97.48,139,0.0,0.0,0.0,0.4463,0.4983,0.904,0.0,0.0,0.3934,-0.4747,C,0.2495,1.091,0.735,0.535,0.139
1265,382639,-22.38,20,0.0,0.0,0.0,0.6725,0.2547,0.3255,0.0,0.0,0.4066,-0.1883,C,0.2147,1.091,0.735,0.535,0.139
1266,382769,141.78,130,98.5,0.7562,0.1737,0.4904,0.5273,0.8702,0.2497,0.7241,0.4177,-0.533,C,0.2331,1.092,0.735,0.535,0.139
1267,382787,-25.39,18,0.0,0.0,0.0,0.6957,0.367,0.3836,0.0,0.0,0.3166,-0.3633,C,0.247,1.092,0.735,0.535,0.139
1268,383026,148.97,239,95.0,0.8368,0.0855,0.4462,0.5513,0.9306,0.1055,0.4009,0.3199,-0.5744,C,0.201,1.094,0.736,0.536,0.139
1269,383082,-56.2,56,0.0,0.0,0.0,0.526,0.4933,0.833,0.0,0.0,0.2786,-0.5201,C,0.2093,1.094,0.737,0.537,0.139
1270,383099,3.62,17,100.0,0.7483,0.1639,0.7454,0.2968,0.4912,0.2162,0.7505,0.4019,-0.2762,C,0.1978,1.094,0.737,0.537,0.139
1271,383123,-25.15,24,0.0,0.0,0.0,0.6487,0.3362,0.4665,0.0,0.0,0.4175,-0.2819,C,0.202,1.095,0.737,0.537,0.139
1272,383140,-23.45,17,0.0,0.0,0.0,0.7392,0.3381,0.4518,0.0,0.0,0.3366,-0.3538,C,0.2077,1.095,0.737,0.537,0.139
1273,383155,-18.48,15,20.0,1.196,0.0309,0.7907,0.2848,0.3645,0.0002,0.0379,0.3155,-0.2654,C,0.2176,1.095,0.737,0.537,0.139
1274,383169,-14.05,14,42.9,0.836,0.1105,0.8303,0.2416,0.4248,0.1887,0.2276,0.3174,-0.2712,C,0.2277,1.095,0.737,0.537,0.139
1275,383183,-21.67,14,0.0,0.0,0.0,0.8202,0.2354,0.3326,0.0,0.0,0.2192,-0.2193,C,0.2186,1.095,0.737,0.537,0.139
1276,383207,-23.35,24,16.7,0.998,0.0571,0.6482,0.3707,0.6066,0.008,0.0472,0.3345,-0.3627,C,0.1935,1.095,0.737,0.537,0.14
1277,384115,218.81,908,57.9,0.8575,0.0936,0.3925,0.5646,0.9705,0.1331,0.2435,0.3991,-0.5789,C,0.2266,1.101,0.74,0.54,0.14
1278,384201,56.95,86,98.8,0.8532,0.1086,0.5156,0.4494,0.8613,0.2195,0.508,0.2078,-0.4203,C,0.2422,1.101,0.741,0.541,0.14
1279,384215,-5.12,14,78.6,0.8849,0.0885,0.8312,0.173,0.3531,0.0347,0.3352,0.3353,-0.1,C,0.1981,1.101,0.741,0.541,0.14
1280,384232,-9.28,17,70.6,0.8258,0.0719,0.706,0.3974,0.4339,0.0544,0.2472,0.2707,-0.3682,C,0.2052,1.101,0.741,0.541,0.14
1281,384249,2.13,17,88.2,0.6488,0.1851,0.6964,0.3464,0.4268,0.4205,0.744,0.3405,-0.3659,C,0.2419,1.102,0.741,0.541,0.14
1282,384265,-22.93,16,0.0,0.0,0.0,0.7442,0.2794,0.3195,0.0,0.0,0.2689,-0.2364,C,0.1993,1.102,0.741,0.541,0.14
1283,384282,-15.66,17,35.3,0.6019,0.0703,0.7113,0.3122,0.3891,0.3934,0.1203,0.3869,-0.2741,C,0.1958,1.102,0.741,0.541,0.14
1284,384300,-24.54,18,0.0,0.0,0.0,0.7714,0.2998,0.3891,0.0,0.0,0.3084,-0.3105,C,0.2113,1.102,0.741,0.541,0.14
1285,384331,-32.01,31,0.0,0.0,0.0,0.565,0.4441,0.5574,0.0,0.0,0.4235,-0.4122,C,0.2105,1.102,0.741,0.541,0.14
1286,384348,-25.51,17,0.0,0.0,0.0,0.7556,0.299,0.4116,0.0,0.0,0.2092,-0.3276,C,0.1902,1.102,0.741,0.541,0.14
1287,384362,-19.94,14,0.0,0.0,0.0,0.715,0.3354,0.4194,0.0,0.0,0.3742,-0.2938,C,0.2386,1.102,0.741,0.541,0.14
1288,384376,-18.73,14,14.3,1.0363,0.0093,0.8328,0.2097,0.38,0.0009,0.0192,0.2123,-0.1692,C,0.2004,1.102,0.741,0.541,0.14
1289,384393,-18.57,17,29.4,0.9815,0.0668,0.7335,0.3093,0.4027,0.0119,0.0979,0.3152,-0.3189,C,0.2023,1.102,0.741,0.541,0.14
1290,384409,-21.42,16,0.0,0.0,0.0,0.7442,0.2935,0.4724,0.0,0.0,0.3333,-0.2831,C,0.2428,1.103,0.742,0.542,0.14
1291,384423,-19.1,14,0.0,0.0,0.0,0.7836,0.2124,0.3743,0.0,0.0,0.3025,-0.1396,C,0.1967,1.103,0.742,0.542,0.14
1292,384444,-29.21,21,0.0,0.0,0.0,0.6729,0.4195,0.393,0.0,0.0,0.3028,-0.414,C,0.2136,1.103,0.742,0.542,0.14
1293,384460,-21.88,16,0.0,0.0,0.0,0.7687,0.2863,0.4393,0.0,0.0,0.3464,-0.3086,C,0.1993,1.103,0.742,0.542,0.14
1294,384501,33.85,41,87.8,0.6627,0.1666,0.53,0.4485,0.7359,0.3001,0.6832,0.3701,-0.4077,C,0.1921,1.103,0.742,0.542,0.14
1295,384791,453.07,290,96.2,0.5638,0.1543,0.4584,0.5735,0.9244,0.8888,0.6391,0.3051,-0.6015,C,0.2496,1.105,0.743,0.543,0.14
1296,384806,-21.32,15,0.0,0.0,0.0,0.7934,0.2572,0.345,0.0,0.0,0.3335,-0.2608,C,0.2373,1.105,0.743,0.543,0.141
1297,384821,-20.68,15,0.0,0.0,0.0,0.7827,0.255,0.3815,0.0,0.0,0.3091,-0.2115,C,0.2259,1.105,0.743,0.543,0.141
1298,384921,-90.47,100,0.0,0.0,0.0,0.5169,0.5693,0.8307,0.0,0.0,0.4152,-0.6353,C,0.2394,1.106,0.743,0.543,0.141
1299,384938,-23.84,17,0.0,0.0,0.0,0.7279,0.3471,0.4232,0.0,0.0,0.2922,-0.3179,C,0.2075,1.106,0.744,0.544,0.141
1300,384954,-23.33,16,0.0,0.0,0.0,0.7756,0.3528,0.4557,0.0,0.0,0.3314,-0.3922,C,0.2149,1.106,0.744,0.544,0.141
1301,384970,-20.16,16,0.0,0.0,0.0,0.8562,0.1577,0.3712,0.0,0.0,0.3246,-0.145,C,0.2086,1.106,0.744,0.544,0.141
1302,384984,-20.96,14,0.0,0.0,0.0,0.7255,0.3388,0.4174,0.0,0.0,0.325,-0.3164,C,0.2231,1.106,0.744,0.544,0.141
1303,385001,-23.05,17,0.0,0.0,0.0,0.7916,0.2144,0.3545,0.0,0.0,0.2414,-0.1861,C,0.2079,1.106,0.744,0.544,0.141
1304,385222,502.6,221,97.7,0.3848,0.0982,0.4643,0.7069,0.935,1.9011,0.446,0.4359,-0.8739,C,0.2398,1.108,0.745,0.545,0.141
1305,385241,-19.4,19,21.1,0.686,0.0938,0.734,0.305,0.4925,0.131,0.093,0.3522,-0.3065,C,0.2309,1.108,0.745,0.545,0.141
1306,385258,-22.66,17,0.0,0.0,0.0,0.731,0.3616,0.4569,0.0,0.0,0.4073,-0.3803,C,0.2432,1.108,0.745,0.545,0.141
1307,385273,-19.7,15,0.0,0.0,0.0,0.7475,0.2632,0.2777,0.0,0.0,0.3901,-0.1753,C,0.2002,1.108,0.745,0.545,0.141
1308,385289,-19.42,16,0.0,0.0,0.0,0.7896,0.248,0.419,0.0,0.0,0.4212,-0.2196,C,0.2226,1.108,0.745,0.545,0.141
1309,385303,-13.52,14,35.7,0.756,0.0875,0.8007,0.1832,0.3485,0.1907,0.1469,0.3142,-0.1055,C,0.2432,1.108,0.745,0.545,0.141
1310,385318,-19.7,15,0.0,0.0,0.0,0.7255,0.3147,0.4238,0.0,0.0,0.4483,-0.3068,C,0.2386,1.108,0.745,0.545,0.141
1311,385350,-1.88,32,71.9,1.0563,0.0639,0.6793,0.2873,0.4961,0.0057,0.2179,0.3568,-0.2443,C,0.2486,1.108,0.745,0.545,0.141
1312,385368,-23.77,18,0.0,0.0,0.0,0.7091,0.3906,0.3906,0.0,0.0,0.4432,-0.4036,C,0.2161,1.109,0.745,0.545,0.141
1313,385383,-18.68,15,13.3,0.7862,0.041,0.7225,0.2818,0.3614,0.0188,0.0298,0.3502,-0.2437,C,0.2346,1.109,0.745,0.545,0.141
1314,385410,-34.59,27,0.0,0.0,0.0,0.6494,0.4382,0.3511,0.0,0.0,0.3513,-0.4377,C,0.2144,1.109,0.745,0.545,0.141
1315,385442,-35.08,32,0.0,0.0,0.0,0.6724,0.3284,0.5673,0.0,0.0,0.198,-0.2652,C,0.2188,1.109,0.745,0.545,0.141
1316,385461,8.02,19,100.0,0.6366,0.2217,0.691,0.3638,0.5351,0.4834,0.9258,0.2761,-0.3725,C,0.2456,1.109,0.745,0.545,0.141
1317,385477,-20.05,16,0.0,0.0,0.0,0.7355,0.2592,0.3452,0.0,0.0,0.3788,-0.1793,C,0.2368,1.109,0.746,0.546,0.141
1318,385497,-27.14,20,0.0,0.0,0.0,0.7223,0.3619,0.3959,0.0,0.0,0.3371,-0.3919,C,0.2239,1.109,0.746,0.546,0.141
1319,385513,-8.37,16,62.5,0.8585,0.1018,0.8284,0.2015,0.387,0.1913,0.3068,0.3756,-0.1488,C,0.2335,1.109,0.746,0.546,0.141
1320,385528,-23.65,15,0.0,0.0,0.0,0.772,0.3623,0.3967,0.0,0.0,0.3112,-0.4196,C,0.208,1.11,0.746,0.546,0.141
1321,385585,-54.55,57,0.0,0.0,0.0,0.5087,0.5389,0.8093,0.0,0.0,0.3725,-0.5587,C,0.2299,1.11,0.746,0.546,0.141
1322,385609,-10.31,24,50.0,0.8856,0.1134,0.6918,0.3582,0.5705,0.1058,0.2728,0.4669,-0.3507,C,0.1932,1.11,0.746,0.546,0.141
1323,385634,-28.14,25,8.0,1.0107,0.0503,0.7222,0.3783,0.4432,0.001,0.0213,0.3695,-0.3967,C,0.2341,1.11,0.746,0.546,0.141
1324,385656,-27.01,22,0.0,0.0,0.0,0.6922,0.3915,0.4139,0.0,0.0,0.4235,-0.4037,C,0.194,1.11,0.746,0.546,0.141
1325,385677,-24.52,21,0.0,0.0,0.0,0.6686,0.4033,0.4814,0.0,0.0,0.4289,-0.361,C,0.1941,1.11,0.746,0.546,0.141
1326,385723,-42.77,46,0.0,0.0,0.0,0.4994,0.5206,0.7245,0.0,0.0,0.4543,-0.529,C,0.2151,1.111,0.746,0.546,0.141
1327,385740,-23.56,17,0.0,0.0,0.0,0.8204,0.2259,0.4063,0.0,0.0,0.1913,-0.1921,C,0.2268,1.111,0.747,0.547,0.141
1328,385760,-9.84,20,55.0,0.8922,0.0561,0.7139,0.3186,0.5276,0.0283,0.1631,0.3314,-0.303,C,0.2227,1.111,0.747,0.547,0.141
1329,385776,-20.7,16,25.0,0.8665,0.0715,0.7969,0.3145,0.3221,0.0324,0.0851,0.2382,-0.3189,C,0.2433,1.111,0.747,0.547,0.141
1330,385791,-22.0,15,0.0,0.0,0.0,0.8145,0.3315,0.4446,0.0,0.0,0.3611,-0.3831,C,0.211,1.111,0.747,0.547,0.141
1331,385806,-19.69,15,13.3,0.8609,0.0352,0.7392,0.287,0.344,0.0081,0.0282,0.303,-0.2548,C,0.2468,1.111,0.747,0.547,0.141
1332,385830,-26.74,24,0.0,0.0,0.0,0.7006,0.3574,0.6704,0.0,0.0,0.3555,-0.3883,C,0.2449,1.111,0.747,0.547,0.141
1333,385848,-16.9,18,44.4,1.1365,0.0511,0.7181,0.3561,0.4198,0.0008,0.1145,0.2394,-0.3684,C,0.2034,1.112,0.747,0.547,0.141
1334,385880,-34.66,32,0.0,0.0,0.0,0.6423,0.402,0.5535,0.0,0.0,0.342,-0.3894,C,0.2097,1.112,0.747,0.547,0.141
1335,385902,-25.85,22,0.0,0.0,0.0,0.7083,0.3316,0.3778,0.0,0.0,0.3947,-0.3041,C,0.2374,1.112,0.747,0.547,0.141
1336,385923,-20.71,21,28.6,0.6495,0.0905,0.6737,0.3375,0.3654,0.2199,0.1221,0.3304,-0.3136,C,0.2069,1.112,0.747,0.547,0.141
1337,385938,-5.46,15,86.7,0.7635,0.1077,0.7845,0.2255,0.2784,0.2154,0.4503,0.4142,-0.1918,C,0.2453,1.112,0.747,0.547,0.141
1338,385956,-18.18,18,38.9,0.5707,0.0954,0.692,0.4089,0.3645,0.4703,0.1786,0.3863,-0.4248,C,0.1958,1.112,0.747,0.547,0.141
1339,385971,-20.01,15,0.0,0.0,0.0,0.7499,0.3084,0.3987,0.0,0.0,0.3766,-0.2435,C,0.1931,1.112,0.747,0.547,0.141
1340,385986,-21.34,15,0.0,0.0,0.0,0.7583,0.2197,0.3737,0.0,0.0,0.2145,-0.1572,C,0.2228,1.112,0.747,0.547,0.141
1341,386222,532.93,236,97.9,0.3958,0.1093,0.446,0.6134,0.9353,1.7212,0.4643,0.3888,-0.6821,C,0.2024,1.114,0.748,0.548,0.141
1342,386249,-19.27,27,33.3,1.0558,0.0214,0.6195,0.317,0.4383,0.0045,0.0547,0.3327,-0.2411,C,0.2188,1.114,0.748,0.548,0.141
1343,386269,-26.32,20,10.0,1.1333,0.0303,0.6681,0.4131,0.4507,0.0003,0.0193,0.2663,-0.4077,C,0.2435,1.114,0.749,0.549,0.141
1344,386284,-22.29,15,0.0,0.0,0.0,0.7074,0.3114,0.3692,0.0,0.0,0.273,-0.2771,C,0.1958,1.114,0.749,0.549,0.141
1345,386301,-24.27,17,0.0,0.0,0.0,0.6519,0.3555,0.478,0.0,0.0,0.2767,-0.3552,C,0.1992,1.114,0.749,0.549,0.141
1346,386330,-28.97,29,0.0,0.0,0.0,0.6061,0.3853,0.5333,0.0,0.0,0.4446,-0.3654,C,0.2357,1.115,0.749,0.549,0.141
1347,386376,-37.41,46,10.9,0.6471,0.0564,0.5683,0.4742,0.7243,0.0977,0.0304,0.4374,-0.5057,C,0.2151,1.115,0.749,0.549,0.141
1348,386391,-17.1,15,20.0,0.9916,0.0176,0.7928,0.2677,0.3788,0.0024,0.031,0.3529,-0.216,C,0.2377,1.115,0.749,0.549,0.141
1349,386409,-27.27,18,0.0,0.0,0.0,0.7153,0.3304,0.3075,0.0,0.0,0.1847,-0.298,C,0.2379,1.115,0.749,0.549,0.142
1350,386427,-23.27,18,0.0,0.0,0.0,0.7769,0.2742,0.4249,0.0,0.0,0.323,-0.2726,C,0.2397,1.115,0.749,0.549,0.142
1351,386444,-20.24,17,0.0,0.0,0.0,0.6536,0.3128,0.3681,0.0,0.0,0.4352,-0.2215,C,0.2086,1.115,0.749,0.549,0.142
1352,386472,-32.6,28,0.0,0.0,0.0,0.6759,0.4327,0.5101,0.0,0.0,0.4042,-0.4663,C,0.2438,1.115,0.749,0.549,0.142
1353,386533,-53.55,61,0.0,0.0,0.0,0.5465,0.4776,0.8381,0.0,0.0,0.3517,-0.4847,C,0.1997,1.116,0.749,0.549,0.142
1354,386550,-18.54,17,11.8,1.2166,0.0234,0.7261,0.2638,0.4453,0.0001,0.0203,0.3493,-0.1922,C,0.2317,1.116,0.75,0.55,0.142
1355,386566,-2.04,16,68.8,0.8532,0.1184,0.7964,0.2118,0.4738,0.0421,0.3832,0.3907,-0.1517,C,0.1965,1.116,0.75,0.55,0.142
1356,386592,-26.24,26,0.0,0.0,0.0,0.6685,0.3843,0.6066,0.0,0.0,0.4186,-0.3466,C,0.2341,1.116,0.75,0.55,0.142
1357,386720,170.65,128,96.9,0.6466,0.1941,0.4431,0.4658,0.8819,0.3707,0.8043,0.3257,-0.4152,C,0.1959,1.117,0.75,0.55,0.142
1358,386742,-14.19,22,45.5,0.8639,0.0761,0.6777,0.3519,0.3673,0.1017,0.1671,0.4384,-0.2926,C,0.2045,1.117,0.75,0.55,0.142
1359,386756,-17.97,14,0.0,0.0,0.0,0.8188,0.1853,0.4034,0.0,0.0,0.3902,-0.161,C,0.2438,1.117,0.75,0.55,0.142
1360,386868,-75.58,112,6.2,0.7655,0.0412,0.4843,0.471,0.8401,0.0282,0.014,0.3528,-0.4215,C,0.1923,1.118,0.751,0.551,0.142
1361,386886,-22.18,18,5.6,1.2568,0.0137,0.7651,0.2356,0.4062,0.0,0.008,0.2409,-0.1764,C,0.2403,1.118,0.751,0.551,0.142
1362,386900,-20.38,14,0.0,0.0,0.0,0.8011,0.219,0.3914,0.0,0.0,0.2313,-0.1687,C,0.2027,1.118,0.751,0.551,0.142
1363,386917,-23.21,17,0.0,0.0,0.0,0.6813,0.2801,0.4034,0.0,0.0,0.2476,-0.2262,C,0.216,1.118,0.751,0.551,0.142
1364,386933,-20.34,16,31.2,1.0584,0.0115,0.7528,0.2606,0.3033,0.004,0.0434,0.1613,-0.2727,C,0.2421,1.118,0.751,0.551,0.142
1365,386949,-11.39,16,68.8,0.7465,0.1072,0.71,0.2737,0.2819,0.4769,0.3523,0.2095,-0.1949,C,0.2016,1.118,0.751,0.551,0.142
1366,386964,-19.26,15,0.0,0.0,0.0,0.8119,0.2211,0.3813,0.0,0.0,0.3467,-0.1546,C,0.2315,1.119,0.751,0.551,0.142
1367,387009,0.12,45,84.4,0.9008,0.0594,0.6576,0.3881,0.5782,0.0409,0.2602,0.3052,-0.3673,C,0.2222,1.119,0.751,0.551,0.142
1368,387024,-19.66,15,0.0,0.0,0.0,0.7027,0.328,0.4118,0.0,0.0,0.48,-0.3297,C,0.2464,1.119,0.751,0.551,0.142
1369,387089,-15.8,65,67.7,1.0555,0.0166,0.7197,0.4432,0.8018,0.004,0.1034,0.2851,-0.55,C,0.2282,1.119,0.752,0.552,0.142
1370,387104,-21.82,15,0.0,0.0,0.0,0.8503,0.2606,0.3376,0.0,0.0,0.3677,-0.3243,C,0.2276,1.119,0.752,0.552,0.142
1371,387121,-7.64,17,70.6,0.796,0.1135,0.7985,0.2199,0.3736,0.5015,0.3857,0.309,-0.1643,C,0.214,1.119,0.752,0.552,0.142
1372,387137,-21.02,16,12.5,0.9774,0.0059,0.7443,0.3337,0.3518,0.0018,0.0158,0.3048,-0.2948,C,0.2495,1.12,0.752,0.552,0.142
1373,387162,-28.16,25,0.0,0.0,0.0,0.6438,0.4004,0.5145,0.0,0.0,0.3924,-0.3759,C,0.2484,1.12,0.752,0.552,0.142
1374,387178,-24.58,16,0.0,0.0,0.0,0.7828,0.3533,0.3776,0.0,0.0,0.3296,-0.4296,C,0.225,1.12,0.752,0.552,0.142
1375,387361,195.72,183,92.9,0.6883,0.1724,0.466,0.5694,0.9047,0.3018,0.7096,0.3621,-0.6041,C,0.2264,1.121,0.753,0.553,0.142
1376,387376,-22.24,15,0.0,0.0,0.0,0.806,0.249,0.3853,0.0,0.0,0.2444,-0.2531,C,0.2345,1.121,0.753,0.553,0.142
1377,387396,-23.3,20,0.0,0.0,0.0,0.6496,0.3637,0.5812,0.0,0.0,0.3659,-0.3215,C,0.1924,1.121,0.753,0.553,0.142
1378,387412,-18.86,16,0.0,0.0,0.0,0.7726,0.223,0.4147,0.0,0.0,0.4195,-0.1805,C,0.2302,1.121,0.753,0.553,0.142
1379,387432,4.5,20,100.0,0.6674,0.1749,0.7178,0.3596,0.5051,0.6638,0.7876,0.3038,-0.3548,C,0.2216,1.121,0.753,0.553,0.142
1380,387449,-20.6,17,29.4,1.0548,0.0332,0.7555,0.398,0.4106,0.0021,0.0595,0.3074,-0.432,C,0.2331,1.122,0.753,0.553,0.142
1381,387469,-22.53,20,30.0,0.8977,0.02,0.7477,0.4361,0.5099,0.0102,0.0485,0.3249,-0.5608,C,0.2264,1.122,0.753,0.553,0.142
1382,387485,-4.85,16,100.0,0.8295,0.101,0.8048,0.2744,0.3329,0.636,0.4948,0.24,-0.2224,C,0.2421,1.122,0.753,0.553,0.142
1383,387503,-19.57,18,22.2,1.0506,0.0283,0.7372,0.3998,0.5112,0.0031,0.0406,0.4026,-0.4155,C,0.2388,1.122,0.753,0.553,0.142
1384,387520,-21.19,17,0.0,0.0,0.0,0.7484,0.296,0.3967,0.0,0.0,0.3815,-0.238,C,0.2207,1.122,0.753,0.553,0.142
1385,387537,-10.96,17,76.5,0.9851,0.0759,0.7155,0.3691,0.3696,0.0398,0.2892,0.3115,-0.405,C,0.2359,1.122,0.753,0.553,0.142
1386,387584,-35.56,47,0.0,0.0,0.0,0.6176,0.3813,0.7427,0.0,0.0,0.404,-0.3193,C,0.2446,1.122,0.753,0.553,0.142
1387,387597,-19.1,13,0.0,0.0,0.0,0.8613,0.1559,0.3378,0.0,0.0,0.2265,-0.0954,C,0.2036,1.122,0.753,0.553,0.142
1388,387613,-15.12,16,25.0,1.036,0.0332,0.8176,0.185,0.3624,0.0022,0.0502,0.4188,-0.1704,C,0.2041,1.123,0.754,0.554,0.142
1389,387707,52.13,94,86.2,0.7303,0.1034,0.5426,0.5091,0.7893,0.2492,0.4278,0.3792,-0.5721,C,0.2207,1.123,0.754,0.554,0.142
1390,387720,-10.14,13,53.8,0.9818,0.0559,0.8573,0.1615,0.3932,0.0081,0.1531,0.3198,-0.0869,C,0.2251,1.123,0.754,0.554,0.142
1391,387736,-20.59,16,0.0,0.0,0.0,0.7371,0.2435,0.3208,0.0,0.0,0.3508,-0.1731,C,0.2317,1.123,0.754,0.554,0.142
1392,387753,-8.55,17,58.8,1.0043,0.0546,0.7446,0.2946,0.4548,0.0058,0.1646,0.3981,-0.268,C,0.2125,1.123,0.754,0.554,0.142
1393,387771,-26.22,18,0.0,0.0,0.0,0.7213,0.4025,0.4682,0.0,0.0,0.3423,-0.4775,C,0.2046,1.124,0.754,0.554,0.142
1394,387794,-25.21,23,0.0,0.0,0.0,0.6605,0.3075,0.465,0.0,0.0,0.3512,-0.2451,C,0.2474,1.124,0.754,0.554,0.142
1395,387810,-21.45,16,0.0,0.0,0.0,0.689,0.3144,0.3935,0.0,0.0,0.3474,-0.2596,C,0.2227,1.124,0.754,0.554,0.142
1396,388406,664.77,596,98.7,0.7592,0.112,0.4197,0.5892,0.9657,0.4844,0.5026,0.3156,-0.6242,C,0.2073,1.128,0.757,0.557,0.143
1397,388428,-25.17,22,0.0,0.0,0.0,0.6909,0.3441,0.4494,0.0,0.0,0.3762,-0.2902,C,0.2141,1.128,0.757,0.557,0.143
1398,388443,-16.19,15,33.3,0.5315,0.0852,0.7498,0.3533,0.3508,0.4453,0.1338,0.4279,-0.3569,C,0.2019,1.128,0.757,0.557,0.143
1399,388470,-27.12,27,0.0,0.0,0.0,0.5806,0.3399,0.5582,0.0,0.0,0.3509,-0.264,C,0.2299,1.128,0.757,0.557,0.143
1400,388488,-20.18,18,22.2,1.0696,0.0234,0.7044,0.3137,0.4115,0.0014,0.0379,0.3252,-0.3194,C,0.2093,1.128,0.757,0.557,0.143
1401,388505,-15.98,17,35.3,0.7945,0.0856,0.7325,0.3636,0.3744,0.1468,0.1439,0.4776,-0.3793,C,0.194,1.128,0.757,0.557,0.143
1402,388520,-15.59,15,40.0,0.6316,0.0887,0.7586,0.3149,0.3234,0.3993,0.1679,0.356,-0.3014,C,0.2458,1.128,0.757,0.557,0.143
1403,388541,-28.04,21,0.0,0.0,0.0,0.6847,0.3493,0.3696,0.0,0.0,0.2997,-0.3436,C,0.2343,1.128,0.757,0.557,0.143
1404,388564,-28.89,23,0.0,0.0,0.0,0.5996,0.4375,0.5034,0.0,0.0,0.3642,-0.4373,C,0.2007,1.129,0.757,0.557,0.143
1405,388581,-21.19,17,0.0,0.0,0.0,0.8257,0.2239,0.386,0.0,0.0,0.3173,-0.1685,C,0.2491,1.129,0.757,0.557,0.143
1406,388601,-27.33,20,0.0,0.0,0.0,0.6816,0.4044,0.442,0.0,0.0,0.2816,-0.3689,C,0.2236,1.129,0.757,0.557,0.143
1407,388618,-23.4,17,0.0,0.0,0.0,0.7642,0.3276,0.3513,0.0,0.0,0.3556,-0.3197,C,0.239,1.129,0.757,0.557,0.143
1408,388633,-4.7,15,100.0,0.7487,0.1246,0.7595,0.3292,0.3209,0.6466,0.5871,0.3479,-0.3563,C,0.2074,1.129,0.757,0.557,0.143
1409,388751,233.36,118,98.3,0.5512,0.2051,0.4839,0.5416,0.8951,1.1642,0.7206,0.4567,-0.5662,C,0.2412,1.13,0.758,0.558,0.143
1410,388774,-18.59,23,43.5,0.6951,0.1349,0.6544,0.3808,0.4155,0.2001,0.2783,0.3112,-0.3589,C,0.2029,1.13,0.758,0.558,0.143
1411,388791,-26.17,17,0.0,0.0,0.0,0.769,0.4045,0.3672,0.0,0.0,0.3553,-0.4902,C,0.2259,1.13,0.758,0.558,0.143
1412,388805,-13.56,14,35.7,0.91,0.0699,0.8388,0.1608,0.3514,0.0617,0.1228,0.2911,-0.0845,C,0.2003,1.13,0.758,0.558,0.143
1413,388860,97.05,55,100.0,0.5231,0.1989,0.5103,0.531,0.8163,1.1498,0.7527,0.3887,-0.5516,C,0.1972,1.13,0.758,0.558,0.143
