episode,timestep,reward,steps,visibility_pct,mean_centering_dist,mean_fraction,mean_action_mag,mean_action_jerk,r_stability,r_centering,r_scale,r_vel_damp,r_smooth,phase,target_speed,target_offset,init_pos,init_vel,init_ang
479,243288,-314.59,831,24.8,0.8896,0.0584,0.4042,0.5521,0.9317,0.0192,0.0711,0.3778,-0.5482,B,0.1823,0.118-0.322,0.436,0.252,0.084
480,243915,-141.68,627,23.8,0.5606,0.0531,0.4297,0.6145,0.9518,0.2617,0.0641,0.4457,-0.6727,B,0.1798,0.118-0.322,0.437,0.252,0.084
481,244051,83.04,136,97.8,0.8306,0.0801,0.4933,0.4793,0.8571,0.1927,0.3811,0.225,-0.474,B,0.2165,0.118-0.322,0.437,0.253,0.084
482,244527,211.98,476,34.5,0.3538,0.1001,0.4583,0.5686,0.9359,0.761,0.1556,0.4106,-0.599,B,0.1365,0.118-0.322,0.437,0.253,0.084
483,244919,-273.48,392,6.9,0.9004,0.0806,0.4326,0.5806,0.9193,0.0104,0.0279,0.3998,-0.63,B,0.198,0.118-0.322,0.437,0.253,0.084
484,245845,-687.82,926,1.9,0.7729,0.1293,0.4115,0.6281,0.973,0.0131,0.0092,0.4449,-0.6876,B,0.1781,0.118-0.322,0.438,0.254,0.085
485,246991,-289.75,1146,19.7,0.7377,0.1061,0.4222,0.5379,0.9558,0.1368,0.1003,0.3991,-0.5398,B,0.2051,0.118-0.322,0.439,0.254,0.085
486,247494,-321.85,503,0.0,0.0,0.0,0.3861,0.491,0.9413,0.0,0.0,0.3556,-0.4462,B,0.1509,0.118-0.322,0.44,0.255,0.085
487,248248,161.55,754,66.8,0.846,0.0938,0.4898,0.6181,0.9592,0.1252,0.3091,0.3773,-0.717,B,0.2028,0.118-0.322,0.44,0.255,0.085
488,249248,-669.18,1000,0.0,0.0,0.0,0.393,0.6075,0.9918,0.0,0.0,0.4811,-0.6462,B,0.2204,0.118-0.322,0.441,0.256,0.085
489,250693,373.32,1445,45.5,0.7422,0.1372,0.4095,0.5565,0.9619,0.228,0.2776,0.4139,-0.5679,B,0.2179,0.118-0.322,0.442,0.257,0.086
490,251354,83.63,661,35.2,0.6189,0.0716,0.4036,0.5397,0.9556,0.3096,0.122,0.447,-0.5456,B,0.1985,0.118-0.322,0.443,0.257,0.086
491,252532,-400.6,1178,22.0,0.918,0.0762,0.4139,0.5233,0.9484,0.0382,0.08,0.3701,-0.5104,B,0.136,0.118-0.322,0.444,0.258,0.086
492,253210,-428.36,678,2.8,0.7644,0.0351,0.3771,0.5202,0.952,0.0112,0.0057,0.3684,-0.4984,B,0.1449,0.118-0.322,0.444,0.258,0.086
493,253813,-389.23,603,2.3,1.0875,0.0163,0.3761,0.5326,0.9507,0.0001,0.0035,0.3933,-0.5241,B,0.1676,0.118-0.322,0.445,0.259,0.086
494,255780,-27.35,1967,27.1,0.5799,0.0913,0.4009,0.5782,0.9722,0.3074,0.1092,0.429,-0.5994,B,0.2222,0.118-0.322,0.446,0.26,0.087
495,256801,-244.33,1021,33.3,0.912,0.0541,0.3887,0.57,0.97,0.017,0.0942,0.4222,-0.5796,B,0.1813,0.118-0.322,0.447,0.26,0.087
496,257361,-261.8,560,23.4,1.0809,0.05,0.4155,0.574,0.9393,0.0011,0.0601,0.3891,-0.6028,B,0.18,0.118-0.322,0.448,0.261,0.087
497,257802,336.23,441,72.8,0.7365,0.1075,0.413,0.5985,0.9449,0.4548,0.3652,0.4381,-0.6426,B,0.1748,0.118-0.322,0.448,0.261,0.087
498,258340,-195.57,538,26.4,0.7641,0.0968,0.4222,0.6051,0.9443,0.0553,0.1211,0.4094,-0.6522,B,0.1558,0.118-0.322,0.449,0.261,0.087
499,259515,789.31,1175,59.1,0.6755,0.1051,0.4074,0.5595,0.9601,0.473,0.2856,0.4248,-0.5658,B,0.1836,0.118-0.322,0.45,0.262,0.087
500,259690,83.25,175,84.6,0.8597,0.1006,0.4803,0.579,0.8712,0.066,0.4122,0.4163,-0.628,B,0.211,0.118-0.322,0.45,0.262,0.087
501,260005,195.4,315,91.1,0.8435,0.1238,0.4468,0.617,0.9479,0.1185,0.52,0.3271,-0.691,B,0.2016,0.118-0.322,0.45,0.263,0.088
502,260357,453.12,352,87.2,0.5752,0.1327,0.4596,0.5695,0.9403,0.8019,0.4961,0.3334,-0.622,B,0.2164,0.118-0.322,0.45,0.263,0.088
503,260594,448.7,237,83.5,0.4964,0.1852,0.4476,0.5185,0.9202,1.2453,0.6484,0.3259,-0.5159,B,0.2035,0.118-0.322,0.45,0.263,0.088
504,260661,21.4,67,82.1,1.0199,0.0771,0.4524,0.4704,0.8004,0.0077,0.2958,0.4077,-0.4544,B,0.2075,0.118-0.322,0.451,0.263,0.088
505,261109,420.17,448,83.7,0.7568,0.1597,0.4398,0.555,0.9552,0.2687,0.6156,0.3379,-0.5661,B,0.145,0.118-0.322,0.451,0.263,0.088
506,261438,838.39,329,99.7,0.3621,0.0946,0.4183,0.5833,0.9541,2.0075,0.4187,0.342,-0.6147,B,0.1967,0.118-0.322,0.451,0.263,0.088
507,262301,354.6,863,48.8,0.6537,0.1465,0.3978,0.5646,0.9651,0.3139,0.3339,0.3971,-0.5742,B,0.2179,0.118-0.322,0.452,0.264,0.088
508,262806,128.17,505,51.1,0.8622,0.0982,0.3998,0.5619,0.9655,0.2021,0.2364,0.4357,-0.5768,B,0.2109,0.118-0.322,0.452,0.264,0.088
509,263237,555.1,431,97.2,0.7209,0.1684,0.4281,0.5454,0.9592,0.3914,0.707,0.3295,-0.5608,B,0.204,0.118-0.322,0.453,0.265,0.088
510,264884,-101.71,1647,42.5,0.8966,0.0771,0.4116,0.5798,0.9728,0.0377,0.1622,0.4435,-0.6074,B,0.2149,0.118-0.322,0.454,0.266,0.089
511,265126,245.52,242,70.7,0.6601,0.074,0.4138,0.5171,0.9414,0.7771,0.25,0.4026,-0.5066,B,0.158,0.118-0.322,0.454,0.266,0.089
512,265766,758.01,640,48.0,0.2942,0.0336,0.3901,0.5798,0.9668,1.2906,0.0962,0.4441,-0.5965,B,0.1973,0.118-0.322,0.455,0.266,0.089
513,266816,9.42,1050,47.4,0.8428,0.0713,0.3997,0.5955,0.9671,0.0798,0.1724,0.4417,-0.6329,B,0.2002,0.118-0.322,0.456,0.267,0.089
514,267786,86.62,970,36.7,0.7011,0.1156,0.3795,0.5636,0.9681,0.1855,0.1965,0.448,-0.5761,B,0.2122,0.118-0.322,0.456,0.267,0.089
515,268034,264.34,248,89.1,0.5911,0.0951,0.4841,0.6459,0.9402,0.7253,0.3905,0.401,-0.7565,B,0.2146,0.118-0.322,0.457,0.268,0.089
516,268609,186.87,575,51.5,0.713,0.0724,0.4261,0.5828,0.9646,0.4099,0.1821,0.3977,-0.6111,B,0.1414,0.118-0.322,0.457,0.268,0.089
517,269696,-122.6,1087,28.3,0.7802,0.0402,0.4073,0.5847,0.9727,0.2383,0.0648,0.4447,-0.6211,B,0.1566,0.118-0.322,0.458,0.269,0.09
518,269923,212.86,227,89.0,0.8421,0.1059,0.4867,0.4904,0.9002,0.3024,0.4173,0.4389,-0.4682,B,0.1811,0.118-0.322,0.458,0.269,0.09
519,270561,429.83,638,85.1,0.7978,0.08,0.4318,0.5209,0.9026,0.2435,0.3259,0.352,-0.5088,B,0.1411,0.118-0.322,0.459,0.269,0.09
520,271822,15.09,1261,35.8,0.7754,0.1242,0.3972,0.5945,0.9763,0.1667,0.2078,0.4244,-0.6181,B,0.1693,0.118-0.322,0.46,0.27,0.09
521,272353,180.12,531,60.8,0.7975,0.1032,0.3858,0.5816,0.9743,0.1596,0.289,0.4333,-0.6073,B,0.2012,0.118-0.322,0.46,0.27,0.09
522,272741,299.68,388,60.8,0.7196,0.0829,0.4141,0.5628,0.9612,0.6108,0.2417,0.4563,-0.5749,B,0.1715,0.118-0.322,0.461,0.27,0.09
523,273896,337.34,1155,45.8,0.6241,0.089,0.4125,0.6178,0.9745,0.4021,0.1933,0.438,-0.6762,B,0.2156,0.118-0.322,0.462,0.271,0.09
524,274181,235.06,285,74.7,0.6971,0.1043,0.3972,0.5159,0.9434,0.3525,0.362,0.4535,-0.49,B,0.1586,0.118-0.322,0.462,0.271,0.09
525,274615,503.94,434,84.1,0.6404,0.153,0.4165,0.5605,0.9624,0.5216,0.5803,0.3544,-0.5786,B,0.1882,0.118-0.322,0.462,0.272,0.091
526,274666,12.11,51,94.1,0.9374,0.0686,0.5449,0.4812,0.7207,0.0371,0.3134,0.3469,-0.4813,B,0.1946,0.118-0.322,0.462,0.272,0.091
527,275204,407.02,538,70.4,0.7171,0.1075,0.4,0.578,0.9679,0.4305,0.36,0.3968,-0.5975,B,0.1996,0.118-0.322,0.463,0.272,0.091
528,275662,16.32,458,52.6,0.8524,0.0484,0.4296,0.5822,0.9537,0.1563,0.1336,0.3863,-0.6193,B,0.2098,0.118-0.322,0.463,0.272,0.091
529,275968,206.06,306,74.5,0.8365,0.1331,0.3858,0.4913,0.9244,0.2012,0.4183,0.336,-0.4492,B,0.1987,0.118-0.322,0.463,0.272,0.091
530,276307,322.48,339,79.4,0.7975,0.1018,0.4364,0.5332,0.9405,0.4923,0.3534,0.4427,-0.5482,B,0.1631,0.118-0.322,0.464,0.273,0.091
531,276621,271.26,314,91.7,0.8829,0.0899,0.4227,0.4674,0.9248,0.1752,0.4115,0.3998,-0.4248,B,0.2127,0.118-0.322,0.464,0.273,0.091
532,277311,236.91,690,55.7,0.7221,0.0722,0.4257,0.6329,0.9765,0.3964,0.1949,0.4355,-0.7135,B,0.1717,0.118-0.322,0.464,0.273,0.091
533,277856,88.2,545,47.5,0.8123,0.1142,0.414,0.5581,0.9585,0.208,0.2477,0.3451,-0.567,B,0.179,0.118-0.322,0.465,0.274,0.091
534,277900,13.79,44,100.0,0.847,0.0806,0.5577,0.5081,0.7685,0.1906,0.3818,0.4276,-0.5275,B,0.1845,0.118-0.322,0.465,0.274,0.091
535,278619,185.99,719,53.7,0.7634,0.1071,0.4164,0.5765,0.9635,0.2195,0.274,0.3713,-0.6086,B,0.2064,0.118-0.322,0.466,0.274,0.091
536,278846,-175.99,227,0.0,0.0,0.0,0.4112,0.5867,0.9401,0.0,0.0,0.4148,-0.6161,B,0.1627,0.118-0.322,0.466,0.274,0.091
537,279307,631.1,461,93.9,0.599,0.1101,0.4421,0.5788,0.9566,0.7937,0.4828,0.334,-0.6218,B,0.2175,0.118-0.322,0.466,0.275,0.092
538,279642,-123.95,335,25.4,0.9077,0.0593,0.4307,0.5399,0.9422,0.0272,0.0793,0.3909,-0.5527,B,0.1857,0.118-0.322,0.466,0.275,0.092
539,280364,-27.59,722,42.1,0.8743,0.1116,0.4031,0.5632,0.9619,0.0527,0.2163,0.3943,-0.58,B,0.1927,0.118-0.322,0.467,0.275,0.092
540,280516,-24.86,152,34.9,0.6839,0.0781,0.4572,0.4854,0.9039,0.2559,0.1284,0.2636,-0.4537,B,0.1866,0.118-0.322,0.467,0.275,0.092
541,280959,67.24,443,44.2,0.8078,0.1461,0.4048,0.5666,0.9546,0.1947,0.2699,0.3821,-0.5763,B,0.1716,0.118-0.322,0.467,0.276,0.092
542,281191,-189.97,232,0.0,0.0,0.0,0.4048,0.5732,0.9339,0.0,0.0,0.3524,-0.595,B,0.2026,0.118-0.322,0.468,0.276,0.092
543,281369,285.25,178,100.0,0.5687,0.0849,0.4429,0.5815,0.932,1.0966,0.3668,0.449,-0.6382,B,0.2011,0.118-0.322,0.468,0.276,0.092
544,281699,-193.82,330,7.3,0.9278,0.0225,0.3839,0.5363,0.9569,0.0237,0.0123,0.3996,-0.5181,B,0.212,0.118-0.322,0.468,0.276,0.092
545,282474,-1.58,775,38.8,0.7954,0.0834,0.3951,0.5838,0.978,0.1383,0.1552,0.4553,-0.6079,B,0.1976,0.118-0.322,0.469,0.277,0.092
546,283639,-163.21,1165,31.2,0.6809,0.0981,0.4056,0.6242,0.9774,0.1737,0.1446,0.4496,-0.6886,B,0.1845,0.118-0.322,0.47,0.277,0.092
547,284007,411.12,368,87.8,0.7145,0.0948,0.4355,0.5332,0.9554,0.5804,0.3431,0.4045,-0.5299,B,0.1825,0.118-0.322,0.47,0.278,0.093
548,284397,-284.36,390,2.8,1.2377,0.016,0.4061,0.5752,0.947,0.0,0.0042,0.3832,-0.5926,B,0.2229,0.118-0.322,0.47,0.278,0.093
549,285129,116.24,732,38.0,0.6531,0.0877,0.4059,0.5832,0.9754,0.3113,0.1594,0.4471,-0.6067,B,0.1657,0.118-0.322,0.471,0.278,0.093
550,285581,254.6,452,77.7,0.962,0.1106,0.3882,0.5474,0.9604,0.0843,0.3832,0.4179,-0.5519,B,0.2113,0.118-0.322,0.471,0.278,0.093
551,285911,-272.63,330,0.0,0.0,0.0,0.4162,0.5728,0.9514,0.0,0.0,0.3214,-0.593,B,0.2237,0.118-0.322,0.472,0.279,0.093
552,286512,-292.79,601,28.3,0.9939,0.0315,0.4375,0.591,0.966,0.0264,0.0585,0.3374,-0.6373,B,0.1567,0.118-0.322,0.472,0.279,0.093
553,286671,-108.73,159,3.1,0.5447,0.0385,0.4043,0.5208,0.9119,0.0419,0.0068,0.3768,-0.4855,B,0.1759,0.118-0.322,0.472,0.279,0.093
554,287580,297.43,909,55.2,0.8623,0.0517,0.3806,0.5699,0.9796,0.3103,0.1495,0.4242,-0.5753,B,0.2058,0.118-0.322,0.473,0.28,0.093
555,288167,229.51,587,75.8,0.9857,0.0762,0.3935,0.5178,0.9563,0.0299,0.2743,0.3579,-0.4903,B,0.1647,0.118-0.322,0.473,0.28,0.093
556,288669,353.17,502,67.1,0.6836,0.0708,0.3851,0.5174,0.9614,0.5394,0.2324,0.2994,-0.493,B,0.2098,0.118-0.322,0.474,0.28,0.093
557,290006,183.41,1337,44.7,0.8511,0.078,0.4028,0.5579,0.9728,0.19,0.1718,0.4217,-0.5718,B,0.2265,0.118-0.322,0.475,0.281,0.094
558,290612,479.55,606,64.5,0.6834,0.1092,0.4076,0.5358,0.9541,0.5555,0.3208,0.3701,-0.5376,B,0.1839,0.118-0.322,0.476,0.282,0.094
559,290825,-149.71,213,2.8,1.0152,0.0192,0.397,0.52,0.9342,0.0005,0.0044,0.3509,-0.5027,B,0.1815,0.118-0.322,0.476,0.282,0.094
560,292695,9.82,1870,38.8,0.8016,0.1089,0.3892,0.572,0.9765,0.102,0.1987,0.4217,-0.5875,B,0.214,0.118-0.322,0.477,0.283,0.094
561,292958,-201.09,263,0.0,0.0,0.0,0.4386,0.5489,0.9269,0.0,0.0,0.3616,-0.5516,B,0.1775,0.118-0.322,0.477,0.283,0.094
562,293308,-209.69,350,8.6,0.9786,0.0437,0.4177,0.4908,0.8838,0.0023,0.0206,0.3424,-0.4502,B,0.1521,0.118-0.322,0.478,0.283,0.094
563,293549,115.31,241,89.2,1.047,0.0583,0.4083,0.5072,0.932,0.0075,0.2645,0.3978,-0.4901,B,0.1775,0.118-0.322,0.478,0.283,0.094
564,294048,-286.1,499,0.0,0.0,0.0,0.3655,0.5314,0.9749,0.0,0.0,0.4695,-0.5103,B,0.2249,0.118-0.322,0.478,0.284,0.095
565,294913,537.16,865,63.7,0.7369,0.0865,0.4131,0.5448,0.9567,0.4402,0.2649,0.3769,-0.5467,B,0.1947,0.118-0.322,0.479,0.284,0.095
566,295239,461.05,326,89.3,0.6577,0.1384,0.471,0.4675,0.9373,0.6751,0.5308,0.3617,-0.4567,B,0.1616,0.118-0.322,0.479,0.285,0.095
567,295687,306.01,448,55.1,0.5372,0.0687,0.4378,0.5463,0.9136,0.7913,0.1854,0.3286,-0.5553,B,0.1898,0.118-0.322,0.48,0.285,0.095
568,296447,221.18,760,53.8,0.954,0.0679,0.377,0.5608,0.9772,0.2359,0.188,0.4248,-0.5686,B,0.1626,0.118-0.322,0.48,0.285,0.095
569,296916,-141.11,469,38.0,0.8354,0.0692,0.4354,0.576,0.9453,0.0448,0.1294,0.3272,-0.632,B,0.1841,0.118-0.322,0.481,0.286,0.095
570,297955,-370.92,1039,21.6,0.9603,0.0615,0.4094,0.5434,0.9725,0.0059,0.0697,0.4202,-0.5442,B,0.1701,0.118-0.322,0.482,0.286,0.095
571,298101,84.34,146,99.3,0.9806,0.0513,0.4649,0.4667,0.9034,0.0255,0.266,0.3525,-0.4297,B,0.2366,0.118-0.322,0.482,0.286,0.095
572,299105,639.74,1004,39.7,0.4335,0.0947,0.3736,0.5637,0.9723,0.762,0.18,0.4046,-0.5695,B,0.2313,0.118-0.322,0.483,0.287,0.096
573,299341,-226.62,236,0.0,0.0,0.0,0.4557,0.5399,0.8963,0.0,0.0,0.1879,-0.5539,B,0.2051,0.118-0.322,0.483,0.287,0.096
574,300156,395.09,815,39.0,0.4844,0.0731,0.3886,0.5762,0.9732,0.6608,0.1348,0.4357,-0.596,B,0.1827,0.118-0.322,0.483,0.288,0.096
575,300662,-229.12,506,27.9,0.9553,0.0739,0.4481,0.6156,0.9289,0.0237,0.1048,0.399,-0.7026,B,0.2155,0.118-0.322,0.484,0.288,0.096
576,301547,69.36,885,47.8,0.8067,0.0869,0.4265,0.5628,0.959,0.1329,0.2024,0.3871,-0.5863,B,0.1969,0.118-0.322,0.485,0.288,0.096
577,302814,-290.83,1267,22.7,0.7148,0.1249,0.3921,0.5805,0.9723,0.1295,0.1337,0.4118,-0.6075,B,0.1615,0.118-0.322,0.486,0.289,0.096
578,303488,213.48,674,56.1,0.8001,0.1405,0.4202,0.5511,0.97,0.0725,0.363,0.4261,-0.5641,B,0.172,0.118-0.322,0.486,0.29,0.097
579,303884,-96.99,396,31.3,1.0648,0.0683,0.3939,0.5562,0.9596,0.0216,0.1034,0.453,-0.5591,B,0.1981,0.118-0.322,0.487,0.29,0.097
580,304467,-189.76,583,23.0,0.9644,0.0429,0.3681,0.5382,0.9609,0.0044,0.0533,0.4426,-0.5178,B,0.241,0.118-0.322,0.487,0.29,0.097
581,305881,371.15,1414,44.8,0.7235,0.0969,0.4051,0.5634,0.9734,0.3045,0.2077,0.4179,-0.5853,B,0.1746,0.118-0.322,0.488,0.291,0.097
582,305983,20.52,102,91.2,1.0133,0.0632,0.4695,0.5145,0.8616,0.0114,0.2832,0.1778,-0.5009,B,0.1661,0.118-0.322,0.488,0.291,0.097
583,306312,219.07,329,87.8,0.6994,0.0978,0.4269,0.5232,0.9319,0.2774,0.4016,0.2069,-0.5174,B,0.1582,0.118-0.322,0.489,0.291,0.097
584,306593,-215.47,281,0.0,0.0,0.0,0.4103,0.5217,0.9264,0.0,0.0,0.312,-0.5064,B,0.1841,0.118-0.322,0.489,0.292,0.097
585,307524,146.21,931,38.1,0.6795,0.0696,0.3706,0.5488,0.984,0.2643,0.1267,0.4507,-0.543,B,0.1602,0.118-0.322,0.49,0.292,0.097
586,308250,418.74,726,47.8,0.5486,0.0942,0.3965,0.6032,0.9702,0.6207,0.2121,0.4538,-0.6393,B,0.1476,0.118-0.322,0.49,0.293,0.098
587,308442,-137.79,192,0.0,0.0,0.0,0.4328,0.5429,0.922,0.0,0.0,0.4085,-0.5351,B,0.1668,0.118-0.322,0.49,0.293,0.098
588,309253,270.85,811,50.1,0.7154,0.1662,0.385,0.6197,0.9802,0.2066,0.3391,0.4738,-0.6637,B,0.1826,0.118-0.322,0.491,0.293,0.098
589,309891,193.83,638,40.1,0.6349,0.1242,0.3868,0.5632,0.9782,0.3441,0.218,0.4462,-0.5661,B,0.1658,0.118-0.322,0.492,0.294,0.098
590,310763,58.42,872,30.4,0.7451,0.1357,0.3791,0.5517,0.9788,0.181,0.1883,0.4666,-0.5451,B,0.1773,0.118-0.322,0.492,0.294,0.098
591,310946,236.12,183,95.1,0.7704,0.1214,0.459,0.4485,0.8956,0.6492,0.5157,0.2469,-0.4077,B,0.1926,0.118-0.322,0.492,0.294,0.098
592,311588,-363.78,642,6.9,1.0024,0.0367,0.3748,0.5248,0.9666,0.0114,0.0144,0.3891,-0.5054,B,0.2453,0.118-0.322,0.493,0.295,0.098
593,311980,223.12,392,89.8,0.8727,0.0886,0.4298,0.5911,0.9493,0.1017,0.378,0.374,-0.6274,B,0.226,0.118-0.322,0.493,0.295,0.098
594,312083,-89.77,103,0.0,0.0,0.0,0.4432,0.5039,0.8771,0.0,0.0,0.2645,-0.4775,B,0.2035,0.118-0.322,0.493,0.295,0.098
595,312465,696.55,382,96.9,0.4547,0.0982,0.4436,0.6489,0.956,1.4277,0.446,0.3132,-0.754,B,0.1633,0.118-0.322,0.494,0.295,0.098
596,313442,276.48,977,53.7,0.8863,0.0703,0.4016,0.5619,0.9515,0.2564,0.1952,0.4113,-0.5764,B,0.1893,0.118-0.322,0.495,0.296,0.099
597,313492,-42.14,50,0.0,0.0,0.0,0.5063,0.45,0.7326,0.0,0.0,0.3816,-0.3907,B,0.1833,0.118-0.322,0.495,0.296,0.099
598,313982,333.92,490,99.2,0.812,0.0766,0.4233,0.6122,0.9528,0.1636,0.3676,0.3868,-0.6779,B,0.1685,0.118-0.322,0.495,0.296,0.099
599,314519,-304.9,537,7.8,1.1458,0.0385,0.3898,0.5624,0.9701,0.0007,0.0188,0.4395,-0.5707,B,0.1688,0.118-0.322,0.495,0.297,0.099
600,315186,229.69,667,39.9,0.6605,0.1588,0.3901,0.5357,0.9709,0.285,0.2787,0.4474,-0.51,B,0.234,0.118-0.322,0.496,0.297,0.099
601,316589,290.46,1403,45.6,0.7661,0.0865,0.4136,0.5702,0.9643,0.2557,0.1942,0.4423,-0.5986,B,0.1865,0.118-0.322,0.497,0.298,0.099
602,316743,139.42,154,96.1,0.8836,0.1083,0.4038,0.4779,0.9211,0.0863,0.4986,0.4402,-0.4375,B,0.1845,0.118-0.322,0.497,0.298,0.099
603,316910,-114.41,167,3.0,0.5212,0.0613,0.4086,0.5096,0.9226,0.0412,0.0088,0.3737,-0.4909,B,0.2375,0.118-0.322,0.497,0.298,0.099
604,317946,662.17,1036,62.0,0.7143,0.099,0.3973,0.5397,0.9499,0.4137,0.2809,0.4148,-0.5349,B,0.1583,0.118-0.322,0.498,0.299,0.1
605,318679,854.47,733,85.1,0.667,0.1231,0.4037,0.534,0.9628,0.55,0.461,0.3975,-0.5238,B,0.1518,0.118-0.322,0.499,0.299,0.1
606,318869,-132.99,190,0.0,0.0,0.0,0.3942,0.4898,0.9262,0.0,0.0,0.3322,-0.4426,B,0.1897,0.118-0.322,0.499,0.299,0.1
607,319736,659.31,867,62.1,0.6171,0.0816,0.4024,0.5645,0.9641,0.6338,0.2409,0.3759,-0.5723,B,0.233,0.118-0.322,0.5,0.3,0.1
608,322736,-847.63,3000,14.2,0.6741,0.0778,0.3745,0.5621,0.9877,0.1137,0.0544,0.4778,-0.5617,C,0.1945,0.322-0.372,0.51,0.31,0.102
609,322994,506.46,258,88.4,0.6054,0.1634,0.398,0.4812,0.9324,1.0439,0.6223,0.4359,-0.4381,C,0.2186,0.322-0.372,0.511,0.311,0.102
610,323113,42.99,119,84.0,0.8766,0.1069,0.4821,0.5966,0.9057,0.0429,0.4219,0.3933,-0.6603,C,0.1972,0.322-0.372,0.512,0.312,0.102
611,323612,453.84,499,83.8,0.7945,0.0929,0.3886,0.5479,0.972,0.3845,0.3679,0.4147,-0.56,C,0.2038,0.322-0.372,0.514,0.314,0.102
612,323930,-205.47,318,17.0,0.9172,0.016,0.4443,0.6098,0.9562,0.0044,0.0254,0.3832,-0.6756,C,0.1633,0.322-0.372,0.515,0.315,0.102
613,325841,-74.22,1911,33.0,0.8386,0.0855,0.3866,0.5708,0.9815,0.139,0.1355,0.4596,-0.5829,C,0.1835,0.322-0.372,0.522,0.322,0.104
614,326214,615.8,373,91.7,0.6175,0.1313,0.4054,0.5055,0.9552,0.879,0.4774,0.4179,-0.4801,C,0.1697,0.322-0.372,0.523,0.323,0.104
615,326287,-41.73,73,19.2,0.9648,0.0995,0.5011,0.5034,0.8066,0.0093,0.0924,0.426,-0.4944,C,0.2051,0.322-0.372,0.524,0.324,0.104
616,326705,376.63,418,76.8,0.7558,0.0377,0.4635,0.5922,0.9589,0.7581,0.1738,0.3987,-0.6516,C,0.1714,0.322-0.372,0.525,0.325,0.104
617,327254,253.79,549,63.4,0.8283,0.1316,0.4246,0.5118,0.9445,0.1165,0.359,0.422,-0.4985,C,0.1744,0.322-0.372,0.527,0.327,0.105
618,328683,43.66,1429,44.4,0.8769,0.102,0.4068,0.5785,0.9764,0.0598,0.2157,0.4445,-0.6021,C,0.1989,0.322-0.372,0.533,0.333,0.105
619,329403,146.12,720,33.8,0.6201,0.1386,0.4015,0.5639,0.9723,0.326,0.2121,0.4543,-0.5715,C,0.2234,0.322-0.372,0.535,0.335,0.106
620,329978,-83.36,575,32.3,0.7879,0.1121,0.4162,0.5807,0.9567,0.0846,0.168,0.4345,-0.6143,C,0.1893,0.322-0.372,0.537,0.337,0.106
621,330435,-85.83,457,29.5,0.7414,0.1282,0.4107,0.5763,0.9593,0.0531,0.1774,0.4334,-0.5943,C,0.1914,0.322-0.372,0.539,0.339,0.107
622,330831,460.41,396,98.0,0.7225,0.1469,0.3841,0.5689,0.9623,0.2607,0.6556,0.3909,-0.5684,C,0.2179,0.322-0.372,0.541,0.341,0.107
623,331905,362.98,1074,61.8,0.8796,0.093,0.3902,0.5666,0.976,0.1038,0.2777,0.4443,-0.5842,C,0.239,0.322-0.372,0.545,0.345,0.107
624,332716,185.84,811,52.8,0.9373,0.0829,0.3836,0.5157,0.9749,0.0578,0.2089,0.4538,-0.4851,C,0.228,0.322-0.372,0.548,0.348,0.108
625,332735,-21.69,19,0.0,0.0,0.0,0.6194,0.3596,0.4806,0.0,0.0,0.4156,-0.2712,C,0.2053,0.322-0.372,0.548,0.348,0.108
626,333231,-183.29,496,27.6,1.0194,0.0685,0.461,0.5676,0.9523,0.0053,0.0909,0.419,-0.6142,C,0.1785,0.322-0.372,0.55,0.35,0.108
627,333617,191.01,386,85.2,0.9074,0.0827,0.4438,0.5856,0.9511,0.0744,0.3395,0.411,-0.632,C,0.1733,0.322-0.372,0.551,0.351,0.109
628,333674,-50.58,57,0.0,0.0,0.0,0.5108,0.4741,0.7909,0.0,0.0,0.3339,-0.4412,C,0.1764,0.322-0.372,0.551,0.351,0.109
629,333862,-136.07,188,5.3,1.1142,0.035,0.4471,0.5624,0.9373,0.0005,0.011,0.3847,-0.582,C,0.1991,0.322-0.372,0.552,0.352,0.109
630,334240,507.81,378,98.1,0.6929,0.117,0.4706,0.4444,0.9072,0.5948,0.5347,0.3309,-0.4096,C,0.1799,0.322-0.372,0.553,0.353,0.109
631,334560,333.65,320,96.6,0.756,0.1204,0.4051,0.5452,0.9244,0.2734,0.5522,0.4016,-0.5501,C,0.19,0.322-0.372,0.555,0.355,0.109
632,335041,558.27,481,87.3,0.6164,0.1683,0.446,0.6164,0.9438,0.565,0.662,0.3458,-0.6948,C,0.2487,0.322-0.372,0.556,0.356,0.109
633,335105,12.21,64,100.0,1.0094,0.0678,0.5065,0.6389,0.8344,0.0652,0.3329,0.4345,-0.7523,C,0.1848,0.322-0.372,0.557,0.357,0.109
634,335189,-66.23,84,0.0,0.0,0.0,0.5218,0.4023,0.7791,0.0,0.0,0.2991,-0.358,C,0.2422,0.322-0.372,0.557,0.357,0.109
635,335645,401.85,456,82.5,0.8052,0.1295,0.4013,0.5486,0.9592,0.284,0.4978,0.3904,-0.5639,C,0.1738,0.322-0.372,0.559,0.359,0.11
636,335954,621.55,309,94.8,0.5414,0.0933,0.4138,0.4977,0.9382,1.2945,0.4189,0.3952,-0.4702,C,0.2041,0.322-0.372,0.56,0.36,0.11
637,335995,0.75,41,75.6,0.9998,0.0573,0.6038,0.3657,0.657,0.2452,0.2413,0.3391,-0.3485,C,0.2201,0.322-0.372,0.56,0.36,0.11
