episode,timestep,reward,steps,visibility_pct,mean_centering_dist,mean_fraction,mean_action_mag,mean_action_jerk,r_stability,r_centering,r_scale,r_vel_damp,r_smooth,phase,target_speed,target_offset,init_pos,init_vel,init_ang
3955,358514,-24.25,14,92.9,0.8348,0.0939,0.7033,0.268,0.4069,0.0811,0.4195,0.3427,-0.215,C,0.2193,0.322-0.622,0.711,0.511,0.135
3956,358528,-13.9,14,100.0,0.7355,0.1531,0.8362,0.1757,0.4211,0.8079,0.6843,0.4513,-0.094,C,0.2142,0.322-0.622,0.711,0.511,0.135
3957,358542,-8.07,14,85.7,0.964,0.0627,0.8549,0.1584,0.4321,0.0208,0.2603,0.4529,-0.1,C,0.209,0.322-0.622,0.711,0.511,0.135
3958,358563,-28.36,21,90.5,0.7443,0.1489,0.6078,0.3214,0.4569,0.4137,0.6035,0.3792,-0.2482,C,0.2153,0.322-0.622,0.711,0.511,0.135
3959,358578,-16.88,15,80.0,0.8324,0.1141,0.7806,0.2295,0.3344,0.0635,0.4239,0.3469,-0.1763,C,0.2331,0.322-0.622,0.711,0.511,0.135
3960,358613,21.02,35,91.4,0.452,0.2371,0.561,0.3873,0.6531,1.4602,0.861,0.4024,-0.3182,C,0.186,0.322-0.622,0.711,0.511,0.135
3961,358627,-21.03,14,100.0,1.0832,0.0336,0.8023,0.2693,0.4753,0.0096,0.2005,0.4244,-0.2031,C,0.2057,0.322-0.622,0.711,0.511,0.135
3962,358710,-52.92,83,97.6,0.7287,0.1508,0.4831,0.4527,0.8256,0.2351,0.682,0.4556,-0.4082,C,0.2177,0.322-0.622,0.712,0.512,0.135
3963,358727,-8.52,17,82.4,0.5793,0.2074,0.7356,0.2789,0.3529,0.8725,0.7188,0.3246,-0.1981,C,0.2318,0.322-0.622,0.712,0.512,0.135
3964,358776,-74.39,49,91.8,0.7143,0.1207,0.4896,0.4984,0.732,0.2455,0.5089,0.3518,-0.4921,C,0.2021,0.322-0.622,0.712,0.512,0.135
3965,358790,-6.65,14,100.0,0.5866,0.2081,0.889,0.0998,0.4163,0.8745,0.9144,0.3628,-0.031,C,0.1955,0.322-0.622,0.712,0.512,0.135
3966,358817,-23.58,27,92.6,0.6287,0.1944,0.6142,0.3895,0.5187,0.7722,0.7683,0.4234,-0.3327,C,0.2283,0.322-0.622,0.712,0.512,0.135
3967,358831,-10.74,14,92.9,0.7845,0.1365,0.7945,0.1979,0.3599,0.1582,0.5739,0.3533,-0.1418,C,0.2192,0.322-0.622,0.712,0.512,0.135
3968,358845,-20.45,14,85.7,1.0817,0.0075,0.8402,0.1788,0.3975,0.0046,0.1113,0.4569,-0.1175,C,0.2251,0.322-0.622,0.712,0.512,0.135
3969,358859,-5.62,14,92.9,1.0017,0.0475,0.8412,0.1497,0.4476,0.0162,0.2282,0.4504,-0.0831,C,0.2425,0.322-0.622,0.712,0.512,0.135
3970,358876,-9.56,17,88.2,0.5618,0.2133,0.7117,0.2807,0.4295,0.9547,0.7731,0.4553,-0.193,C,0.2091,0.322-0.622,0.712,0.512,0.135
3971,359183,-25.08,307,99.7,0.4683,0.1448,0.451,0.5231,0.8998,1.4808,0.6634,0.3715,-0.507,C,0.2459,0.322-0.622,0.713,0.513,0.135
3972,359197,-13.56,14,100.0,0.717,0.1915,0.8425,0.1961,0.3956,0.2858,0.8632,0.4156,-0.118,C,0.2445,0.322-0.622,0.713,0.513,0.135
3973,359232,-2.2,35,100.0,0.5434,0.2359,0.5848,0.4078,0.7069,1.0282,0.8855,0.3916,-0.3543,C,0.1969,0.322-0.622,0.713,0.513,0.135
3974,359249,-10.36,17,100.0,0.7523,0.1552,0.6974,0.2257,0.4425,0.3142,0.7149,0.3808,-0.1253,C,0.2124,0.322-0.622,0.713,0.513,0.135
3975,359266,-8.96,17,100.0,0.5943,0.201,0.6388,0.3021,0.5165,0.8208,0.878,0.3617,-0.2176,C,0.1993,0.322-0.622,0.713,0.513,0.135
3976,359315,-22.92,49,91.8,0.4627,0.2288,0.5459,0.5303,0.7648,1.4302,0.8549,0.3783,-0.551,C,0.2259,0.322-0.622,0.713,0.513,0.135
3977,359341,9.81,26,92.3,0.4005,0.2225,0.5915,0.358,0.5215,2.0025,0.8369,0.4014,-0.2855,C,0.2263,0.322-0.622,0.713,0.513,0.135
3978,359375,-18.53,34,100.0,0.5787,0.2219,0.5733,0.4121,0.6974,0.6717,0.9322,0.4111,-0.3627,C,0.1976,0.322-0.622,0.713,0.513,0.135
3979,359392,-2.62,17,88.2,0.5109,0.2302,0.6181,0.3286,0.4431,1.176,0.7773,0.407,-0.2298,C,0.2031,0.322-0.622,0.713,0.513,0.135
3980,359411,-18.48,19,78.9,0.8116,0.1161,0.6414,0.3299,0.4477,0.086,0.4334,0.4302,-0.2342,C,0.2092,0.322-0.622,0.713,0.513,0.136
3981,359430,-32.15,19,100.0,0.8439,0.1135,0.6316,0.3954,0.4746,0.0957,0.5317,0.4445,-0.378,C,0.2044,0.322-0.622,0.713,0.513,0.136
3982,359445,-10.27,15,100.0,0.6876,0.1703,0.8094,0.1843,0.4139,0.8628,0.7455,0.3249,-0.0757,C,0.1859,0.322-0.622,0.713,0.513,0.136
3983,359459,1.95,14,92.9,0.684,0.1931,0.8655,0.1101,0.4156,0.3268,0.8014,0.3394,-0.0345,C,0.2322,0.322-0.622,0.713,0.513,0.136
3984,359761,127.86,302,99.0,0.4144,0.1438,0.449,0.493,0.9181,1.7649,0.662,0.3436,-0.4586,C,0.2077,0.322-0.622,0.714,0.514,0.136
3985,359991,43.41,230,99.6,0.3833,0.2008,0.4298,0.5712,0.9311,1.807,0.7822,0.4148,-0.5962,C,0.2232,0.322-0.622,0.714,0.514,0.136
3986,360009,-4.48,18,100.0,0.6642,0.1957,0.7172,0.2768,0.513,0.6256,0.8271,0.3993,-0.194,C,0.1924,0.322-0.622,0.714,0.514,0.136
3987,360024,-27.57,15,93.3,0.5678,0.2248,0.726,0.3438,0.41,0.8361,0.866,0.4764,-0.3415,C,0.2412,0.322-0.622,0.714,0.514,0.136
3988,360039,-16.17,15,100.0,0.7432,0.1469,0.8135,0.204,0.404,0.2514,0.6691,0.3758,-0.0906,C,0.2136,0.322-0.622,0.714,0.514,0.136
3989,360054,-16.05,15,86.7,0.8327,0.1255,0.7483,0.243,0.4235,0.0751,0.5106,0.4425,-0.1925,C,0.1979,0.322-0.622,0.714,0.514,0.136
3990,360068,-23.48,14,50.0,1.0083,0.0328,0.7767,0.1906,0.4122,0.0064,0.0995,0.3474,-0.1059,C,0.2063,0.322-0.622,0.714,0.514,0.136
3991,360082,1.36,14,100.0,0.6996,0.2033,0.8087,0.1799,0.4271,0.3531,0.8782,0.345,-0.0627,C,0.226,0.322-0.622,0.714,0.514,0.136
3992,360173,18.09,91,96.7,0.475,0.2427,0.4305,0.5063,0.8725,1.2354,0.9024,0.4456,-0.4834,C,0.2073,0.322-0.622,0.715,0.515,0.136
3993,360192,-26.45,19,84.2,0.581,0.1995,0.6676,0.4122,0.3849,0.8469,0.7211,0.4371,-0.4057,C,0.2389,0.322-0.622,0.715,0.515,0.136
3994,360207,-21.28,15,100.0,0.8865,0.1097,0.7457,0.2741,0.4445,0.1014,0.5178,0.3976,-0.1849,C,0.1865,0.322-0.622,0.715,0.515,0.136
3995,360221,-21.63,14,57.1,0.9506,0.054,0.8194,0.242,0.3683,0.0106,0.1588,0.3355,-0.1851,C,0.2329,0.322-0.622,0.715,0.515,0.136
3996,360299,34.2,78,96.2,0.4683,0.2401,0.4397,0.4678,0.8552,1.3141,0.9221,0.3857,-0.4201,C,0.2452,0.322-0.622,0.715,0.515,0.136
3997,360313,-18.8,14,92.9,0.8062,0.1118,0.8559,0.1221,0.3869,0.1161,0.4865,0.4459,-0.0526,C,0.2273,0.322-0.622,0.715,0.515,0.136
3998,360328,-17.99,15,93.3,0.605,0.2033,0.7407,0.2694,0.3555,0.8576,0.804,0.4754,-0.1925,C,0.2407,0.322-0.622,0.715,0.515,0.136
3999,360350,0.6,22,95.5,0.5986,0.234,0.7114,0.2563,0.585,0.623,0.8796,0.3145,-0.1479,C,0.2167,0.322-0.622,0.715,0.515,0.136
4000,360471,-20.71,121,100.0,0.488,0.2387,0.4412,0.5408,0.9104,1.0761,0.8895,0.4601,-0.5466,C,0.1998,0.322-0.622,0.715,0.515,0.136
4001,360485,-14.86,14,92.9,0.7673,0.1451,0.8233,0.1886,0.3506,0.235,0.5975,0.479,-0.1326,C,0.2097,0.322-0.622,0.715,0.515,0.136
4002,360499,-13.11,14,85.7,0.6414,0.1812,0.8076,0.2041,0.3255,0.3929,0.6825,0.466,-0.1686,C,0.249,0.322-0.622,0.715,0.515,0.136
4003,360518,-12.96,19,89.5,0.6847,0.1696,0.6509,0.2886,0.4623,0.4244,0.674,0.4186,-0.2082,C,0.2194,0.322-0.622,0.715,0.515,0.136
4004,360533,-21.26,15,93.3,0.6836,0.174,0.7782,0.2615,0.4377,0.298,0.7478,0.4033,-0.1695,C,0.2138,0.322-0.622,0.715,0.515,0.136
4005,360546,1.34,13,100.0,0.5632,0.208,0.8486,0.1327,0.4322,1.0777,0.8905,0.3362,-0.0427,C,0.2326,0.322-0.622,0.715,0.515,0.136
4006,360676,-27.61,130,97.7,0.6631,0.2044,0.4337,0.469,0.8509,0.6114,0.7733,0.4406,-0.4324,C,0.2427,0.322-0.622,0.716,0.516,0.136
4007,360697,-0.85,21,90.5,0.4616,0.2144,0.6221,0.4044,0.5006,1.6082,0.7823,0.3147,-0.3478,C,0.2122,0.322-0.622,0.716,0.516,0.136
4008,360711,-33.97,14,92.9,0.7867,0.1251,0.8124,0.3336,0.3675,0.1543,0.5412,0.3661,-0.3619,C,0.2332,0.322-0.622,0.716,0.516,0.136
4009,360726,-15.31,15,100.0,0.7892,0.1402,0.6841,0.3118,0.423,0.1632,0.6621,0.4072,-0.2394,C,0.1981,0.322-0.622,0.716,0.516,0.136
4010,360740,-19.68,14,100.0,0.7185,0.1509,0.8451,0.1932,0.4189,0.764,0.6739,0.3216,-0.139,C,0.1928,0.322-0.622,0.716,0.516,0.136
4011,360765,-20.02,25,92.0,0.5263,0.2398,0.6704,0.3802,0.5478,1.0318,0.8147,0.2643,-0.3382,C,0.2027,0.322-0.622,0.716,0.516,0.136
4012,360844,53.91,79,98.7,0.3637,0.2414,0.4754,0.4952,0.8367,2.0618,0.8527,0.387,-0.4981,C,0.1892,0.322-0.622,0.716,0.516,0.136
4013,360860,-20.85,16,100.0,0.7086,0.1169,0.7283,0.3266,0.425,0.6342,0.5435,0.3718,-0.2876,C,0.1954,0.322-0.622,0.716,0.516,0.136
4014,360874,-6.31,14,100.0,0.6373,0.1842,0.8003,0.1916,0.3812,0.8035,0.828,0.445,-0.1076,C,0.2393,0.322-0.622,0.716,0.516,0.136
4015,360888,-0.06,14,100.0,0.6373,0.1694,0.8621,0.122,0.4331,0.8809,0.7329,0.3713,-0.0386,C,0.2458,0.322-0.622,0.716,0.516,0.136
4016,360908,-41.27,20,35.0,0.9222,0.0699,0.7264,0.3151,0.5591,0.009,0.1195,0.3414,-0.2623,C,0.1985,0.322-0.622,0.716,0.516,0.136
4017,361051,-35.66,143,98.6,0.6481,0.1625,0.4342,0.475,0.86,0.7379,0.7197,0.4374,-0.4381,C,0.2092,0.322-0.622,0.717,0.517,0.136
4018,361065,-13.67,14,92.9,0.8687,0.1049,0.8065,0.1715,0.4672,0.0701,0.4567,0.3118,-0.0819,C,0.2078,0.322-0.622,0.717,0.517,0.136
4019,361268,-292.39,203,98.5,0.7837,0.1089,0.4573,0.5068,0.9224,0.1153,0.4954,0.3459,-0.4871,C,0.2037,0.322-0.622,0.717,0.517,0.136
4020,361310,14.62,42,95.2,0.5443,0.2208,0.4692,0.357,0.7276,1.0097,0.7966,0.3235,-0.2687,C,0.2216,0.322-0.622,0.717,0.517,0.136
4021,361324,-5.53,14,100.0,0.5341,0.2157,0.8544,0.1394,0.4315,0.9756,0.8918,0.3705,-0.0711,C,0.2452,0.322-0.622,0.717,0.517,0.136
4022,361575,-126.41,251,98.0,0.6483,0.2092,0.4776,0.4934,0.8951,0.5419,0.7894,0.3865,-0.4868,C,0.1863,0.322-0.622,0.718,0.518,0.136
4023,361607,-57.95,32,59.4,0.9912,0.0184,0.6295,0.3737,0.6688,0.0108,0.0932,0.3188,-0.3292,C,0.1922,0.322-0.622,0.718,0.518,0.136
4024,361622,-16.85,15,100.0,0.6285,0.1742,0.6817,0.2758,0.4532,0.742,0.7577,0.4082,-0.194,C,0.2174,0.322-0.622,0.718,0.518,0.136
4025,361664,14.72,42,95.2,0.4101,0.2329,0.5871,0.4362,0.6883,1.7172,0.9097,0.4145,-0.4269,C,0.2402,0.322-0.622,0.718,0.518,0.136
4026,361702,-10.82,38,94.7,0.5676,0.2049,0.5355,0.3981,0.705,0.8132,0.8241,0.3007,-0.3496,C,0.2099,0.322-0.622,0.718,0.518,0.136
4027,361716,-7.02,14,85.7,0.7729,0.1423,0.8698,0.1256,0.3438,0.1405,0.5561,0.3971,-0.0525,C,0.2445,0.322-0.622,0.718,0.518,0.136
4028,361750,1.88,34,97.1,0.4462,0.2323,0.5517,0.4124,0.6747,1.4856,0.9203,0.4233,-0.3726,C,0.2118,0.322-0.622,0.718,0.518,0.136
4029,361933,40.23,183,98.9,0.5249,0.2216,0.4556,0.5026,0.8838,1.1351,0.9098,0.4334,-0.482,C,0.1935,0.322-0.622,0.718,0.518,0.136
4030,361962,-12.47,29,93.1,0.6063,0.1866,0.5581,0.4248,0.6543,0.8716,0.7099,0.4268,-0.3577,C,0.2281,0.322-0.622,0.718,0.518,0.136
4031,361976,-8.58,14,92.9,0.6456,0.1922,0.8112,0.2212,0.3329,0.792,0.789,0.3624,-0.1539,C,0.201,0.322-0.622,0.719,0.519,0.136
4032,361992,-21.01,16,100.0,0.7995,0.1142,0.745,0.2433,0.4164,0.284,0.534,0.403,-0.1656,C,0.2009,0.322-0.622,0.719,0.519,0.136
4033,362005,-12.98,13,69.2,1.0774,0.0645,0.8596,0.1774,0.4332,0.0041,0.2187,0.3213,-0.1066,C,0.2421,0.322-0.622,0.719,0.519,0.136
4034,362213,-128.99,208,100.0,0.6555,0.1808,0.4591,0.5234,0.8981,0.5769,0.794,0.4089,-0.5178,C,0.1967,0.322-0.622,0.719,0.519,0.137
4035,362227,-4.29,14,100.0,0.6094,0.2186,0.8952,0.1135,0.4033,0.7318,0.8975,0.3319,-0.0323,C,0.2281,0.322-0.622,0.719,0.519,0.137
4036,362241,2.53,14,100.0,0.4887,0.2342,0.8137,0.1932,0.4324,1.3221,0.9638,0.3685,-0.0897,C,0.2327,0.322-0.622,0.719,0.519,0.137
4037,362280,-27.36,39,94.9,0.5237,0.1939,0.5526,0.4746,0.7134,1.0177,0.8025,0.4548,-0.4688,C,0.2146,0.322-0.622,0.719,0.519,0.137
4038,362418,-95.99,138,97.8,0.8187,0.1138,0.4125,0.4512,0.8981,0.26,0.5224,0.3848,-0.393,C,0.2498,0.322-0.622,0.719,0.519,0.137
4039,362803,-6.37,385,99.5,0.5909,0.2029,0.4046,0.5081,0.9378,0.8005,0.8737,0.3933,-0.4721,C,0.1912,0.322-0.622,0.72,0.52,0.137
4040,362923,172.77,120,96.7,0.2934,0.2703,0.4217,0.4979,0.8875,2.3853,0.854,0.3714,-0.4637,C,0.232,0.322-0.622,0.721,0.521,0.137
4041,362938,-23.4,15,86.7,0.7763,0.113,0.7645,0.1935,0.3588,0.1219,0.458,0.3334,-0.1231,C,0.2351,0.322-0.622,0.721,0.521,0.137
4042,362952,-19.02,14,92.9,0.7267,0.1549,0.7817,0.1996,0.3285,0.3602,0.6387,0.3646,-0.1274,C,0.2116,0.322-0.622,0.721,0.521,0.137
4043,362966,-8.71,14,92.9,0.806,0.1242,0.8727,0.1425,0.3123,0.2361,0.5318,0.3997,-0.0624,C,0.2444,0.322-0.622,0.721,0.521,0.137
4044,362999,-10.01,33,87.9,0.427,0.2429,0.6275,0.4141,0.6231,1.5375,0.7466,0.2753,-0.4173,C,0.2358,0.322-0.622,0.721,0.521,0.137
4045,363013,-29.72,14,42.9,1.1996,0.0075,0.7992,0.182,0.3896,0.0004,0.0557,0.4005,-0.117,C,0.1996,0.322-0.622,0.721,0.521,0.137
4046,363028,-10.97,15,86.7,0.9597,0.0605,0.8052,0.2048,0.4536,0.0218,0.2606,0.363,-0.1261,C,0.1966,0.322-0.622,0.721,0.521,0.137
4047,363043,-10.14,15,93.3,1.074,0.0525,0.8217,0.2173,0.4577,0.0175,0.258,0.3637,-0.1297,C,0.2277,0.322-0.622,0.721,0.521,0.137
4048,363058,-5.31,15,100.0,0.8717,0.1378,0.8093,0.2255,0.4253,0.0898,0.6515,0.3686,-0.1194,C,0.2489,0.322-0.622,0.721,0.521,0.137
4049,363073,-21.32,15,100.0,0.7968,0.1367,0.6852,0.2864,0.4405,0.1706,0.643,0.4561,-0.2209,C,0.1869,0.322-0.622,0.721,0.521,0.137
4050,363087,-18.23,14,78.6,0.7707,0.1297,0.772,0.2488,0.329,0.1098,0.473,0.4866,-0.1887,C,0.2386,0.322-0.622,0.721,0.521,0.137
4051,363104,-16.61,17,82.4,0.7468,0.1224,0.8041,0.1863,0.3251,0.2704,0.4635,0.4652,-0.1112,C,0.2056,0.322-0.622,0.721,0.521,0.137
4052,363117,-18.69,13,0.0,0.0,0.0,0.885,0.1009,0.4044,0.0,0.0,0.4192,-0.0211,C,0.245,0.322-0.622,0.721,0.521,0.137
4053,363152,-25.65,35,97.1,0.9765,0.0799,0.5776,0.3335,0.6279,0.0224,0.3625,0.3007,-0.2285,C,0.2229,0.322-0.622,0.721,0.521,0.137
4054,363166,-4.11,14,92.9,0.5621,0.2198,0.7287,0.2197,0.3826,1.0304,0.8444,0.3477,-0.121,C,0.247,0.322-0.622,0.721,0.521,0.137
4055,363274,112.18,108,97.2,0.3703,0.264,0.4334,0.4707,0.8619,1.8878,0.856,0.4376,-0.4122,C,0.2095,0.322-0.622,0.721,0.521,0.137
4056,363427,-86.4,153,95.4,0.6619,0.2036,0.4439,0.5089,0.8355,0.5602,0.8124,0.4321,-0.4935,C,0.2439,0.322-0.622,0.722,0.522,0.137
4057,363441,-9.25,14,100.0,0.6575,0.2009,0.8554,0.1475,0.4451,0.6297,0.885,0.426,-0.0433,C,0.2122,0.322-0.622,0.722,0.522,0.137
4058,363456,-16.06,15,100.0,0.5654,0.1945,0.6894,0.3002,0.4384,1.0298,0.8603,0.4755,-0.2212,C,0.2259,0.322-0.622,0.722,0.522,0.137
4059,363472,-17.91,16,87.5,0.6749,0.1735,0.7929,0.2444,0.3791,0.4034,0.6557,0.3795,-0.2162,C,0.2145,0.322-0.622,0.722,0.522,0.137
4060,363533,-17.05,61,100.0,0.5934,0.2385,0.5131,0.4149,0.715,0.7209,0.9001,0.3055,-0.3421,C,0.2374,0.322-0.622,0.722,0.522,0.137
4061,363547,-18.36,14,100.0,0.549,0.2098,0.7434,0.3077,0.4105,1.0054,0.9233,0.4837,-0.2633,C,0.248,0.322-0.622,0.722,0.522,0.137
4062,363595,7.9,48,93.8,0.3585,0.2244,0.5341,0.4932,0.6182,2.0979,0.8833,0.3968,-0.4945,C,0.2429,0.322-0.622,0.722,0.522,0.137
4063,363610,-21.47,15,93.3,0.7493,0.1389,0.7205,0.2964,0.3761,0.2413,0.5949,0.4451,-0.2061,C,0.216,0.322-0.622,0.722,0.522,0.137
4064,363624,-34.27,14,0.0,0.0,0.0,0.8764,0.1642,0.379,0.0,0.0,0.3598,-0.1024,C,0.2288,0.322-0.622,0.722,0.522,0.137
4065,363651,-12.21,27,100.0,0.7262,0.2021,0.634,0.3466,0.6523,0.2657,0.8751,0.2701,-0.2718,C,0.2107,0.322-0.622,0.722,0.522,0.137
4066,363666,-9.83,15,100.0,1.1397,0.0376,0.8464,0.1855,0.4585,0.0112,0.2193,0.3227,-0.1137,C,0.2175,0.322-0.622,0.722,0.522,0.137
4067,363894,68.63,228,99.1,0.5681,0.2049,0.4385,0.4779,0.9051,1.0027,0.8638,0.4249,-0.4398,C,0.2353,0.322-0.622,0.723,0.523,0.137
4068,363908,-36.21,14,0.0,0.0,0.0,0.8073,0.1869,0.4081,0.0,0.0,0.3783,-0.1297,C,0.2177,0.322-0.622,0.723,0.523,0.137
4069,363925,-32.84,17,94.1,0.79,0.1338,0.6974,0.3217,0.3775,0.2497,0.5786,0.3264,-0.2603,C,0.2261,0.322-0.622,0.723,0.523,0.137
4070,363939,-15.71,14,92.9,0.7777,0.1297,0.8413,0.1384,0.3676,0.1867,0.556,0.383,-0.0875,C,0.2236,0.322-0.622,0.723,0.523,0.137
4071,363954,-20.11,15,100.0,0.7563,0.1662,0.7387,0.2431,0.4275,0.2422,0.738,0.4028,-0.1777,C,0.2037,0.322-0.622,0.723,0.523,0.137
4072,363969,-13.87,15,100.0,0.7579,0.1454,0.7233,0.2434,0.327,0.6397,0.6556,0.4758,-0.1596,C,0.193,0.322-0.622,0.723,0.523,0.137
4073,363987,-23.3,18,77.8,0.7321,0.1721,0.6899,0.3498,0.5101,0.2035,0.6159,0.3777,-0.2891,C,0.2013,0.322-0.622,0.723,0.523,0.137
4074,364043,-14.73,56,98.2,0.7213,0.2075,0.5459,0.418,0.8098,0.253,0.8933,0.3947,-0.3507,C,0.2453,0.322-0.622,0.723,0.523,0.137
4075,364111,-62.91,68,97.1,0.706,0.1784,0.4651,0.4936,0.8247,0.4189,0.7788,0.3763,-0.4619,C,0.2437,0.322-0.622,0.723,0.523,0.137
4076,364197,42.16,86,97.7,0.4391,0.2214,0.4847,0.4617,0.8551,1.4192,0.9069,0.4015,-0.4315,C,0.2464,0.322-0.622,0.723,0.523,0.137
4077,364213,-18.24,16,100.0,0.9441,0.106,0.778,0.235,0.4379,0.0349,0.4981,0.3113,-0.1505,C,0.2331,0.322-0.622,0.723,0.523,0.137
4078,364227,-10.31,14,92.9,0.7498,0.1255,0.824,0.197,0.4313,0.1576,0.5467,0.404,-0.1368,C,0.2358,0.322-0.622,0.723,0.523,0.137
4079,364275,-26.06,48,93.8,0.6784,0.1507,0.5784,0.375,0.6604,0.5058,0.6323,0.312,-0.3164,C,0.2157,0.322-0.622,0.723,0.523,0.137
4080,364289,-13.89,14,100.0,0.8189,0.1283,0.8595,0.1918,0.3232,0.4685,0.5915,0.4086,-0.1576,C,0.2023,0.322-0.622,0.723,0.523,0.137
4081,364304,-18.52,15,100.0,0.8126,0.1658,0.8313,0.2004,0.4168,0.1424,0.7676,0.4271,-0.1344,C,0.2375,0.322-0.622,0.723,0.523,0.137
4082,364320,-22.6,16,81.2,0.7559,0.1342,0.7443,0.2937,0.3468,0.1919,0.4945,0.459,-0.2229,C,0.2422,0.322-0.622,0.724,0.524,0.137
4083,364335,-25.82,15,100.0,0.7961,0.129,0.8054,0.332,0.3398,0.3043,0.5928,0.463,-0.3485,C,0.207,0.322-0.622,0.724,0.524,0.137
4084,364352,-9.42,17,94.1,0.6575,0.1857,0.6855,0.2651,0.3977,0.567,0.7671,0.4669,-0.1722,C,0.2415,0.322-0.622,0.724,0.524,0.137
4085,364366,-11.29,14,100.0,0.601,0.2146,0.8441,0.1493,0.3855,0.7931,0.9184,0.3919,-0.0669,C,0.1919,0.322-0.622,0.724,0.524,0.137
4086,364382,-0.43,16,100.0,0.5583,0.2189,0.7912,0.228,0.4562,1.0665,0.8919,0.3955,-0.1356,C,0.2229,0.322-0.622,0.724,0.524,0.137
4087,364540,18.35,158,98.1,0.5379,0.2441,0.4554,0.4939,0.8675,1.0164,0.8632,0.41,-0.4724,C,0.2164,0.322-0.622,0.724,0.524,0.137
4088,364561,-25.86,21,90.5,0.6987,0.1556,0.6998,0.2885,0.4431,0.5826,0.6132,0.3827,-0.1988,C,0.2039,0.322-0.622,0.724,0.524,0.137
4089,364576,-24.2,15,0.0,0.0,0.0,0.8186,0.1878,0.3931,0.0,0.0,0.3942,-0.0975,C,0.2375,0.322-0.622,0.724,0.524,0.137
4090,364591,-7.06,15,93.3,0.9177,0.111,0.8378,0.1777,0.4423,0.0439,0.4851,0.3778,-0.1206,C,0.2499,0.322-0.622,0.724,0.524,0.137
4091,364640,43.98,49,91.8,0.2844,0.2236,0.5391,0.4318,0.7305,2.3739,0.7408,0.3594,-0.4086,C,0.2238,0.322-0.622,0.724,0.524,0.137
4092,364662,-18.73,22,90.9,0.511,0.215,0.5787,0.4163,0.5701,1.0276,0.8323,0.4462,-0.3721,C,0.2077,0.322-0.622,0.724,0.524,0.137
4093,364676,-37.76,14,0.0,0.0,0.0,0.8185,0.2345,0.4411,0.0,0.0,0.3647,-0.123,C,0.2269,0.322-0.622,0.724,0.524,0.137
4094,364699,-0.86,23,100.0,0.5701,0.2178,0.6835,0.3436,0.5573,1.0655,0.8874,0.4521,-0.2818,C,0.2471,0.322-0.622,0.724,0.524,0.137
4095,364713,-12.58,14,100.0,0.8489,0.1214,0.83,0.1969,0.3939,0.1654,0.5659,0.3625,-0.1483,C,0.2272,0.322-0.622,0.724,0.524,0.137
4096,364727,-14.8,14,85.7,0.838,0.1195,0.8284,0.1488,0.3773,0.0613,0.4763,0.4574,-0.0889,C,0.2171,0.322-0.622,0.724,0.524,0.137
4097,364742,-14.88,15,100.0,1.0118,0.0719,0.8101,0.2205,0.4523,0.0274,0.3465,0.3686,-0.1083,C,0.2009,0.322-0.622,0.724,0.524,0.137
4098,364757,2.53,15,100.0,0.6527,0.2065,0.835,0.1432,0.4151,0.5565,0.8858,0.3095,-0.0481,C,0.2025,0.322-0.622,0.724,0.524,0.137
4099,364772,-0.89,15,100.0,0.7942,0.1703,0.8512,0.1683,0.4389,0.1739,0.7827,0.4309,-0.0842,C,0.2019,0.322-0.622,0.725,0.525,0.137
4100,364791,1.25,19,100.0,0.6706,0.1942,0.7797,0.2051,0.5135,0.6134,0.8144,0.3452,-0.14,C,0.2123,0.322-0.622,0.725,0.525,0.137
4101,364824,-27.28,33,84.8,0.6404,0.1784,0.5864,0.4332,0.5618,0.7937,0.6436,0.4049,-0.4022,C,0.2037,0.322-0.622,0.725,0.525,0.137
4102,365020,-155.62,196,97.4,0.5824,0.2061,0.48,0.5618,0.8791,0.7146,0.8632,0.4248,-0.586,C,0.2442,0.322-0.622,0.725,0.525,0.138
4103,365035,-35.59,15,93.3,0.8925,0.0972,0.7075,0.3814,0.3952,0.0701,0.4374,0.397,-0.3904,C,0.2098,0.322-0.622,0.725,0.525,0.138
4104,365057,-1.41,22,100.0,0.5061,0.2333,0.6152,0.3279,0.5757,1.2665,0.9118,0.4099,-0.2634,C,0.2262,0.322-0.622,0.725,0.525,0.138
4105,365072,-12.47,15,100.0,0.599,0.1824,0.6806,0.2739,0.4585,0.9564,0.7737,0.4017,-0.1955,C,0.1931,0.322-0.622,0.725,0.525,0.138
4106,365087,-10.83,15,100.0,0.7764,0.1514,0.8445,0.1704,0.4402,0.3189,0.6698,0.4149,-0.0631,C,0.2215,0.322-0.622,0.725,0.525,0.138
4107,365156,68.04,69,98.6,0.4209,0.2404,0.4589,0.4234,0.8378,1.614,0.8074,0.425,-0.3477,C,0.2048,0.322-0.622,0.725,0.525,0.138
4108,365574,-16.62,418,99.0,0.452,0.2152,0.4321,0.596,0.95,1.5841,0.8916,0.347,-0.6395,C,0.212,0.322-0.622,0.726,0.526,0.138
4109,365590,-16.9,16,100.0,0.5955,0.1711,0.7132,0.3251,0.4391,0.9739,0.7677,0.3984,-0.2412,C,0.2315,0.322-0.622,0.726,0.526,0.138
4110,365604,-26.91,14,50.0,1.0399,0.0156,0.8233,0.1885,0.4462,0.0053,0.0749,0.3783,-0.1008,C,0.2474,0.322-0.622,0.726,0.526,0.138
