episode,timestep,reward,steps,visibility_pct,mean_centering_dist,mean_fraction,mean_action_mag,r_stability,r_centering,r_scale,phase,target_offset,init_pos,init_vel,init_ang
905,1104384,7144.42,3000,99.5,0.5647,0.1405,0.3884,0.9897,0.7307,0.6572,C,0.699,0.574,0.275,0.112
906,1104810,670.17,426,83.8,0.6917,0.074,0.5149,0.9021,0.5422,0.3,C,0.699,0.574,0.275,0.112
907,1107810,15178.28,3000,100.0,0.2029,0.2312,0.4098,0.9926,3.097,0.9617,C,0.701,0.576,0.275,0.113
908,1108077,-75.79,267,1.9,0.9727,0.0096,0.4223,0.7315,0.0003,0.0025,C,0.701,0.576,0.275,0.113
909,1111077,12205.42,3000,100.0,0.3286,0.2501,0.4211,0.9854,2.1464,0.9247,C,0.704,0.578,0.276,0.113
910,1114077,12941.42,3000,100.0,0.2525,0.1235,0.4025,0.9941,2.7614,0.546,C,0.706,0.579,0.276,0.113
911,1117077,11069.45,3000,100.0,0.3285,0.1118,0.3746,0.9957,2.1629,0.5169,C,0.708,0.581,0.277,0.114
912,1120077,12308.91,3000,99.3,0.3384,0.2213,0.4048,0.9895,2.2123,0.8988,C,0.711,0.583,0.278,0.114
913,1122391,9029.44,2314,95.6,0.2759,0.0918,0.4172,0.972,2.5538,0.4083,C,0.712,0.584,0.278,0.114
914,1123087,1584.97,696,76.3,0.5213,0.155,0.4679,0.8828,1.1298,0.4977,C,0.713,0.585,0.278,0.114
915,1123867,454.46,780,37.7,0.7223,0.0257,0.5006,0.8863,0.2577,0.0664,C,0.713,0.585,0.278,0.114
916,1124444,-68.38,577,1.9,1.2768,0.0052,0.4205,0.8773,0.0,0.0024,C,0.714,0.585,0.278,0.114
917,1127444,12478.68,3000,99.7,0.2482,0.0603,0.4513,0.9928,2.8512,0.2908,C,0.716,0.587,0.279,0.115
918,1130444,14399.75,3000,100.0,0.2319,0.2492,0.4171,0.9956,2.8444,0.9525,C,0.718,0.589,0.28,0.115
919,1131439,2364.15,995,90.4,0.5414,0.115,0.4324,0.946,1.0253,0.4955,C,0.719,0.589,0.28,0.115
920,1134439,11740.81,3000,99.1,0.3425,0.2546,0.365,0.9933,2.0147,0.9065,C,0.721,0.591,0.28,0.115
921,1137439,15976.54,3000,100.0,0.1471,0.1953,0.4205,0.9945,3.4432,0.8767,C,0.724,0.593,0.281,0.115
922,1138238,1383.77,799,92.1,0.6956,0.0699,0.4245,0.9634,0.5315,0.3184,C,0.724,0.593,0.281,0.116
923,1141238,14626.73,3000,100.0,0.1384,0.076,0.4467,0.9954,3.4897,0.3603,C,0.727,0.595,0.282,0.116
924,1144238,-65.77,3000,1.0,1.3071,0.0072,0.4316,0.9667,0.0,0.0013,C,0.729,0.597,0.282,0.116
925,1147238,3101.94,3000,39.3,0.5147,0.0723,0.4241,0.9722,0.5217,0.1379,C,0.731,0.598,0.283,0.116
926,1150238,6423.81,3000,93.7,0.6661,0.1752,0.4457,0.9612,0.5002,0.7225,C,0.734,0.6,0.283,0.117
927,1153238,12751.29,3000,100.0,0.2599,0.116,0.3886,0.9959,2.7028,0.5391,C,0.736,0.602,0.284,0.117
928,1156238,11392.87,3000,97.4,0.3366,0.1528,0.3773,0.9936,2.1368,0.6848,C,0.738,0.604,0.285,0.117
929,1159238,14303.03,3000,100.0,0.2333,0.2134,0.3825,0.9916,2.8538,0.9106,C,0.74,0.605,0.285,0.118
930,1162238,12903.76,3000,100.0,0.2694,0.1541,0.4271,0.996,2.5902,0.708,C,0.743,0.607,0.286,0.118
931,1165238,12737.26,3000,97.6,0.2393,0.0902,0.413,0.9944,2.8421,0.4141,C,0.745,0.609,0.286,0.118
932,1168238,11320.04,3000,100.0,0.3706,0.1977,0.4021,0.9878,1.922,0.8498,C,0.747,0.61,0.287,0.118
933,1171238,8697.02,3000,100.0,0.4047,0.0488,0.433,0.9957,1.6412,0.2481,C,0.75,0.612,0.287,0.119
934,1174238,12390.37,3000,98.0,0.3131,0.231,0.3695,0.9933,2.2797,0.8667,C,0.752,0.614,0.288,0.119
935,1177238,12003.41,3000,100.0,0.3235,0.1827,0.4464,0.9859,2.173,0.8277,C,0.754,0.616,0.289,0.119
936,1180238,12009.49,3000,99.7,0.3054,0.1328,0.3984,0.9933,2.4218,0.5755,C,0.756,0.617,0.289,0.12
937,1183238,1692.16,3000,47.1,1.0661,0.0405,0.4332,0.9764,0.0057,0.1071,C,0.759,0.619,0.29,0.12
938,1183982,423.96,744,44.6,0.842,0.0189,0.4982,0.9415,0.1175,0.0706,C,0.759,0.619,0.29,0.12
939,1185142,1745.1,1160,78.6,0.5916,0.0336,0.4084,0.9217,0.64,0.1557,C,0.76,0.62,0.29,0.12
940,1188142,15029.42,3000,98.7,0.1858,0.2337,0.3939,0.9936,3.1387,0.8806,C,0.762,0.622,0.291,0.12
941,1189951,5323.9,1809,92.9,0.41,0.0872,0.4026,0.9421,1.6888,0.377,C,0.764,0.623,0.291,0.12
942,1192951,12940.09,3000,98.1,0.2612,0.156,0.4168,0.9909,2.648,0.6803,C,0.766,0.625,0.292,0.121
943,1195951,13555.01,3000,100.0,0.2678,0.2164,0.3969,0.9912,2.7177,0.7981,C,0.768,0.626,0.292,0.121
944,1198951,12546.93,3000,100.0,0.2484,0.0986,0.4394,0.9946,2.7225,0.4438,C,0.771,0.628,0.293,0.121
945,1201951,14384.5,3000,98.8,0.2233,0.2354,0.404,0.992,2.9131,0.8924,C,0.773,0.63,0.293,0.122
946,1204951,11896.67,3000,100.0,0.2975,0.1193,0.4182,0.983,2.4137,0.5534,C,0.775,0.631,0.294,0.122
947,1207951,10357.5,3000,100.0,0.3558,0.0865,0.4788,0.9828,2.0311,0.4073,C,0.777,0.633,0.294,0.122
948,1210951,6357.59,3000,75.3,0.5457,0.1225,0.4002,0.9888,0.9372,0.4316,C,0.78,0.635,0.295,0.122
949,1211388,-4.64,437,18.1,1.2166,0.0063,0.4908,0.806,0.0005,0.023,C,0.78,0.635,0.295,0.123
950,1213528,2859.46,2140,71.5,0.7681,0.0545,0.4439,0.9496,0.466,0.2011,C,0.782,0.636,0.295,0.123
951,1216528,12611.22,3000,95.7,0.2337,0.0783,0.4485,0.994,2.8958,0.3502,C,0.784,0.638,0.296,0.123
952,1217701,-112.68,1173,0.4,1.167,0.0031,0.457,0.9076,0.0,0.0005,C,0.785,0.639,0.296,0.123
953,1220701,2151.82,3000,33.2,0.7393,0.1084,0.4212,0.9798,0.2309,0.1701,C,0.787,0.64,0.297,0.123
954,1221985,1284.38,1284,68.4,0.8302,0.0548,0.4631,0.8827,0.242,0.1911,C,0.788,0.641,0.297,0.124
955,1222985,-42.13,1000,0.0,0.0,0.0,0.434,0.9579,0.0,0.0,C,0.789,0.642,0.297,0.124
956,1224129,676.37,1144,49.1,0.9526,0.0485,0.4366,0.9311,0.0494,0.1225,C,0.79,0.642,0.297,0.124
957,1227129,6268.81,3000,82.8,0.5336,0.1082,0.4149,0.9905,0.8422,0.4183,C,0.792,0.644,0.298,0.124
958,1230129,12701.37,3000,100.0,0.267,0.1253,0.3938,0.9914,2.6501,0.5783,C,0.794,0.646,0.299,0.124
959,1233129,13980.02,3000,97.4,0.2303,0.1611,0.432,0.9887,2.9664,0.7201,C,0.797,0.648,0.299,0.125
960,1236129,13795.44,3000,96.0,0.2464,0.224,0.4035,0.9935,2.717,0.9207,C,0.799,0.649,0.3,0.125
961,1239129,7412.59,3000,100.0,0.5076,0.0697,0.4212,0.9861,1.1317,0.3347,C,0.801,0.651,0.3,0.125
962,1242129,14586.13,3000,100.0,0.2101,0.2209,0.3924,0.9947,2.9939,0.8639,C,0.804,0.653,0.301,0.125
963,1245129,11283.75,3000,98.9,0.3208,0.1231,0.404,0.9938,2.2024,0.5651,C,0.806,0.654,0.301,0.126
964,1246034,-63.55,905,8.4,1.0576,0.0108,0.5078,0.8205,0.0205,0.0116,C,0.807,0.655,0.302,0.126
965,1248907,11314.7,2873,96.7,0.2798,0.0839,0.4168,0.969,2.6172,0.3783,C,0.809,0.657,0.302,0.126
966,1251907,12935.44,3000,100.0,0.3021,0.1994,0.4073,0.983,2.4617,0.8535,C,0.811,0.658,0.303,0.126
967,1252261,208.69,354,56.5,0.9105,0.0873,0.488,0.786,0.0237,0.2379,C,0.811,0.658,0.303,0.126
968,1255261,14935.55,3000,100.0,0.202,0.1992,0.4139,0.9888,3.1155,0.8617,C,0.814,0.66,0.303,0.127
969,1258261,10055.65,3000,100.0,0.3374,0.0396,0.429,0.9894,2.1111,0.2244,C,0.816,0.662,0.304,0.127
970,1261261,11665.92,3000,99.9,0.3451,0.196,0.3804,0.9928,2.0058,0.8798,C,0.818,0.664,0.305,0.127
971,1261481,110.14,220,56.4,1.0432,0.068,0.5215,0.7197,0.0481,0.2,C,0.818,0.664,0.305,0.127
972,1264481,13130.17,3000,99.4,0.2482,0.1647,0.4159,0.9915,2.7883,0.583,C,0.821,0.665,0.305,0.128
973,1267481,-95.82,3000,0.2,1.2508,0.0049,0.4042,0.9658,0.0,0.0002,C,0.823,0.667,0.306,0.128
974,1267866,255.16,385,59.2,1.0327,0.0561,0.5347,0.8707,0.0402,0.1718,C,0.823,0.667,0.306,0.128
975,1268633,1531.18,767,84.0,0.5661,0.1009,0.433,0.8939,0.8672,0.3991,C,0.824,0.668,0.306,0.128
976,1271633,-61.91,3000,0.4,1.3056,0.0062,0.3946,0.9744,0.0,0.0006,C,0.826,0.67,0.307,0.128
977,1274633,13762.02,3000,100.0,0.2313,0.1578,0.3815,0.9946,2.8668,0.7143,C,0.828,0.671,0.307,0.129
978,1277633,13242.85,3000,100.0,0.2867,0.2175,0.3786,0.9908,2.5086,0.9018,C,0.831,0.673,0.308,0.129
979,1280633,5204.42,3000,96.6,0.7034,0.0607,0.4282,0.9855,0.4827,0.2922,C,0.833,0.675,0.308,0.129
980,1281210,722.4,577,83.4,0.7252,0.061,0.4149,0.8404,0.3347,0.2483,C,0.833,0.675,0.308,0.129
981,1284210,88.31,3000,4.8,1.1894,0.0306,0.4279,0.9702,0.0006,0.0099,C,0.836,0.677,0.309,0.129
982,1287210,8379.67,3000,97.8,0.4562,0.0939,0.4093,0.9891,1.3848,0.4278,C,0.838,0.678,0.309,0.13
983,1288210,-16.99,1000,0.0,0.0,0.0,0.4049,0.983,0.0,0.0,C,0.839,0.679,0.31,0.13
984,1291210,10891.41,3000,100.0,0.3291,0.0873,0.4182,0.9902,2.2246,0.4022,C,0.841,0.681,0.31,0.13
985,1294210,10710.72,3000,98.3,0.3245,0.0837,0.3858,0.9942,2.2034,0.3791,C,0.843,0.682,0.311,0.13
986,1297210,12391.92,3000,100.0,0.2702,0.1053,0.418,0.9953,2.621,0.4995,C,0.845,0.684,0.311,0.131
987,1297704,330.65,494,60.9,0.952,0.0411,0.5516,0.8789,0.0515,0.1394,C,0.846,0.684,0.311,0.131
988,1300704,8100.14,3000,100.0,0.4725,0.0691,0.4218,0.9932,1.3715,0.3263,C,0.848,0.686,0.312,0.131
989,1302764,3921.77,2060,94.0,0.648,0.0504,0.4089,0.9475,0.769,0.2426,C,0.85,0.687,0.312,0.131
990,1305764,10959.19,3000,99.9,0.3821,0.2124,0.3816,0.9926,1.7681,0.8834,C,0.852,0.689,0.313,0.132
991,1308764,14129.23,3000,100.0,0.1528,0.0504,0.4631,0.9932,3.4092,0.264,C,0.854,0.691,0.314,0.132
992,1311764,14815.8,3000,100.0,0.1849,0.1644,0.4065,0.9958,3.2086,0.7245,C,0.857,0.692,0.314,0.132
993,1313236,1403.79,1472,74.3,0.8279,0.0351,0.3662,0.9657,0.0923,0.1508,C,0.858,0.693,0.314,0.132
994,1316236,9274.96,3000,100.0,0.4586,0.1297,0.4043,0.9909,1.4843,0.606,C,0.86,0.695,0.315,0.132
995,1319236,8170.78,3000,99.8,0.4877,0.1308,0.4243,0.9936,1.1476,0.571,C,0.862,0.697,0.316,0.133
996,1320360,2586.45,1124,100.0,0.525,0.0397,0.3648,0.9876,1.0858,0.2241,C,0.863,0.697,0.316,0.133
997,1321360,-25.95,1000,0.0,0.0,0.0,0.4018,0.974,0.0,0.0,C,0.864,0.698,0.316,0.133
998,1324068,-20.03,2708,2.3,1.1224,0.0058,0.415,0.9699,0.0001,0.0029,C,0.866,0.699,0.316,0.133
999,1326247,6110.83,2179,92.2,0.4249,0.0535,0.393,0.9349,1.6907,0.2532,C,0.868,0.701,0.317,0.133
1000,1327799,151.23,1552,14.7,1.0475,0.0352,0.42,0.9205,0.0034,0.0309,C,0.869,0.702,0.317,0.134
1001,1330259,4694.41,2460,70.8,0.4975,0.0954,0.4109,0.9677,0.9211,0.3091,C,0.871,0.703,0.318,0.134
1002,1331821,4398.36,1562,91.1,0.4808,0.1162,0.4205,0.9343,1.4769,0.4905,C,0.872,0.704,0.318,0.134
1003,1334014,2910.84,2193,66.7,0.7675,0.0945,0.445,0.9622,0.3925,0.3034,C,0.874,0.705,0.318,0.134
1004,1337014,8251.41,3000,100.0,0.5601,0.1909,0.3819,0.99,0.931,0.8204,C,0.876,0.707,0.319,0.134
1005,1340014,4395.08,3000,96.7,0.7601,0.0521,0.3697,0.9905,0.2484,0.2504,C,0.878,0.709,0.32,0.135
1006,1343014,8827.85,3000,95.7,0.5288,0.1607,0.4025,0.9899,1.3474,0.6387,C,0.88,0.71,0.32,0.135
1007,1346014,4056.98,3000,99.5,0.8288,0.051,0.3647,0.994,0.1001,0.2561,C,0.883,0.712,0.321,0.135
1008,1349014,12870.16,3000,100.0,0.2833,0.1639,0.4055,0.9948,2.5199,0.7678,C,0.885,0.714,0.321,0.136
1009,1352014,-64.41,3000,0.7,1.186,0.0216,0.4004,0.9702,0.0,0.0012,C,0.887,0.715,0.322,0.136
1010,1355014,9960.55,3000,100.0,0.411,0.1842,0.4521,0.9923,1.5283,0.791,C,0.89,0.717,0.322,0.136
1011,1358014,9473.63,3000,100.0,0.4071,0.1327,0.3989,0.995,1.5348,0.6165,C,0.892,0.719,0.323,0.136
1012,1361014,10720.79,3000,100.0,0.3274,0.0502,0.4109,0.9896,2.2943,0.2609,C,0.894,0.721,0.324,0.137
1013,1364014,4389.42,3000,77.1,0.6535,0.0441,0.3987,0.9745,0.5181,0.1864,C,0.896,0.722,0.324,0.137
1014,1367014,2019.31,3000,51.6,1.0168,0.066,0.3988,0.9619,0.0183,0.1716,C,0.899,0.724,0.325,0.137
1015,1370014,10667.73,3000,100.0,0.3853,0.1742,0.4071,0.9934,1.7714,0.782,C,0.901,0.726,0.325,0.138
1016,1373014,5763.47,3000,96.8,0.6708,0.1063,0.3874,0.9896,0.4742,0.4819,C,0.903,0.727,0.326,0.138
1017,1374336,143.07,1322,11.1,1.0377,0.0159,0.4097,0.9729,0.012,0.0171,C,0.904,0.728,0.326,0.138
1018,1377336,3873.46,3000,80.0,0.7807,0.0685,0.4283,0.9748,0.2464,0.26,C,0.907,0.73,0.327,0.138
1019,1380336,8133.93,3000,78.3,0.4001,0.1181,0.4141,0.9886,1.499,0.4269,C,0.909,0.732,0.327,0.139
1020,1383336,9257.85,3000,100.0,0.4915,0.1603,0.4169,0.9866,1.3919,0.6963,C,0.911,0.733,0.328,0.139
1021,1386071,68.61,2735,5.6,0.8842,0.0158,0.4203,0.9493,0.0144,0.0083,C,0.913,0.735,0.328,0.139
1022,1389071,1993.73,3000,24.8,0.598,0.1697,0.3685,0.9873,0.2487,0.1776,C,0.915,0.737,0.329,0.139
1023,1389877,1756.19,806,90.8,0.6595,0.1223,0.3848,0.9481,0.8108,0.5105,C,0.916,0.737,0.329,0.14
1024,1392877,2414.95,3000,55.9,0.8479,0.0399,0.4229,0.9832,0.1332,0.1243,C,0.918,0.739,0.33,0.14
1025,1395877,8902.39,3000,87.2,0.3795,0.0767,0.4055,0.978,1.7951,0.3124,C,0.921,0.741,0.33,0.14
1026,1397025,835.98,1148,63.2,0.968,0.0501,0.459,0.9071,0.0254,0.1645,C,0.922,0.741,0.33,0.14
1027,1397564,1510.55,539,87.8,0.457,0.0663,0.4277,0.93,1.7192,0.2822,C,0.922,0.741,0.33,0.14
1028,1400564,5584.66,3000,95.5,0.7148,0.0934,0.4111,0.9827,0.4926,0.4205,C,0.924,0.743,0.331,0.141
1029,1401182,833.82,618,61.0,0.624,0.0339,0.4371,0.9245,0.6971,0.1237,C,0.925,0.744,0.331,0.141
1030,1403711,4267.11,2529,98.0,0.7411,0.0698,0.3747,0.9733,0.4038,0.3254,C,0.927,0.745,0.332,0.141
1031,1405699,5254.11,1988,99.6,0.6234,0.135,0.4221,0.9692,1.045,0.6264,C,0.928,0.746,0.332,0.141
1032,1406573,1723.53,874,80.7,0.6705,0.1236,0.4662,0.9105,0.8415,0.4147,C,0.929,0.747,0.332,0.141
1033,1408041,20.25,1468,10.3,1.2259,0.0219,0.4717,0.8995,0.0001,0.0171,C,0.93,0.747,0.332,0.141
1034,1411041,8556.57,3000,81.1,0.422,0.1422,0.393,0.9824,1.5365,0.5114,C,0.932,0.749,0.333,0.142
1035,1414041,13361.68,3000,100.0,0.2358,0.1174,0.4133,0.9918,2.9054,0.5453,C,0.935,0.751,0.334,0.142
1036,1414374,419.87,333,97.9,0.9655,0.0601,0.4288,0.8807,0.1139,0.2956,C,0.935,0.751,0.334,0.142
1037,1417374,10077.6,3000,100.0,0.3379,0.0368,0.4334,0.9939,2.127,0.2087,C,0.937,0.753,0.334,0.142
1038,1420374,14525.01,3000,100.0,0.2318,0.2394,0.3936,0.9947,2.8791,0.9601,C,0.939,0.754,0.335,0.142
1039,1423374,7187.7,3000,95.9,0.5977,0.1445,0.4428,0.9772,0.8008,0.6408,C,0.942,0.756,0.335,0.143
1040,1425367,587.96,1993,29.2,1.0356,0.0354,0.4188,0.9298,0.0111,0.0634,C,0.943,0.757,0.336,0.143
1041,1428367,6535.41,3000,100.0,0.6486,0.1481,0.4121,0.989,0.4812,0.699,C,0.945,0.759,0.336,0.143
1042,1429285,2186.02,918,88.7,0.5081,0.0642,0.4335,0.938,1.2856,0.2724,C,0.946,0.76,0.337,0.143
1043,1432285,7494.46,3000,92.9,0.5183,0.0802,0.4119,0.9813,1.2137,0.3566,C,0.948,0.761,0.337,0.144
1044,1435285,8490.1,3000,93.0,0.5158,0.1482,0.4063,0.9877,1.2776,0.6253,C,0.951,0.763,0.338,0.144
1045,1438285,8256.96,3000,93.5,0.4688,0.0675,0.4199,0.9902,1.4999,0.3105,C,0.953,0.765,0.338,0.144
1046,1439285,-18.28,1000,0.0,0.0,0.0,0.4004,0.9817,0.0,0.0,C,0.954,0.765,0.338,0.144
1047,1440656,2112.81,1371,68.9,0.6931,0.0687,0.4619,0.9647,0.6455,0.2353,C,0.955,0.766,0.339,0.144
1048,1442386,817.16,1730,37.8,0.9623,0.0483,0.402,0.9422,0.0546,0.0973,C,0.956,0.767,0.339,0.145
1049,1443209,1026.87,823,82.1,0.8063,0.0965,0.451,0.9133,0.1317,0.3811,C,0.957,0.768,0.339,0.145
1050,1444549,-95.69,1340,0.3,1.3848,0.0029,0.439,0.9327,0.0,0.0004,C,0.958,0.768,0.339,0.145
1051,1446012,2402.43,1463,72.3,0.6124,0.0528,0.412,0.9746,0.745,0.1968,C,0.959,0.769,0.34,0.145
1052,1449012,2560.41,3000,53.9,0.8725,0.0407,0.4267,0.9789,0.2054,0.1239,C,0.961,0.771,0.34,0.145
1053,1452012,12480.44,3000,100.0,0.2742,0.1615,0.3883,0.9942,2.498,0.6594,C,0.963,0.773,0.341,0.145
1054,1455012,12413.74,3000,99.9,0.2709,0.1195,0.3879,0.9957,2.6251,0.51,C,0.966,0.774,0.341,0.146
1055,1456361,4222.67,1349,95.4,0.3975,0.1095,0.425,0.9459,1.7448,0.4828,C,0.967,0.775,0.342,0.146
1056,1459361,9094.51,3000,88.1,0.401,0.1627,0.4019,0.9877,1.4927,0.6608,C,0.969,0.777,0.342,0.146
1057,1462336,5338.24,2975,89.7,0.622,0.04,0.41,0.9393,0.7427,0.2064,C,0.971,0.778,0.343,0.146
1058,1463795,2976.13,1459,71.8,0.4538,0.054,0.4594,0.9412,1.1864,0.1927,C,0.972,0.779,0.343,0.147
1059,1464975,3272.59,1180,97.5,0.4899,0.0364,0.4261,0.966,1.6282,0.2027,C,0.973,0.78,0.343,0.147
1060,1467975,13902.1,3000,100.0,0.2498,0.1844,0.409,0.9902,2.8525,0.778,C,0.976,0.782,0.344,0.147
1061,1468996,1162.86,1021,70.1,0.8394,0.092,0.4678,0.9061,0.2324,0.296,C,0.976,0.782,0.344,0.147
1062,1469732,152.33,736,27.9,1.0337,0.0214,0.4803,0.8739,0.0143,0.0465,C,0.977,0.783,0.344,0.147
1063,1470402,83.04,670,14.5,1.3076,0.0071,0.4768,0.9652,0.0057,0.0188,C,0.977,0.783,0.344,0.147
1064,1473402,10512.68,3000,100.0,0.4204,0.2103,0.4121,0.9908,1.6302,0.874,C,0.98,0.785,0.345,0.147
1065,1476402,13151.22,3000,100.0,0.227,0.1047,0.4063,0.9952,2.8864,0.4854,C,0.982,0.787,0.346,0.148
1066,1476522,-26.47,120,6.7,1.3336,0.0032,0.5651,0.788,0.0,0.008,C,0.982,0.787,0.346,0.148
1067,1479522,12087.35,3000,98.8,0.3428,0.2048,0.3759,0.993,2.1464,0.8929,C,0.984,0.788,0.346,0.148
1068,1480545,1603.44,1023,85.5,0.7069,0.0348,0.4395,0.9637,0.5754,0.1735,C,0.985,0.789,0.346,0.148
1069,1483545,13773.03,3000,100.0,0.1658,0.0475,0.4063,0.9939,3.3198,0.2458,C,0.987,0.791,0.347,0.148
1070,1486545,1339.4,3000,38.7,0.9905,0.024,0.4093,0.9798,0.0095,0.0664,C,0.99,0.792,0.347,0.149
1071,1487436,725.97,891,64.2,0.8574,0.0489,0.5032,0.8677,0.1434,0.1613,C,0.99,0.793,0.348,0.149
1072,1490436,29.55,3000,2.4,1.2469,0.0173,0.415,0.9819,0.0,0.0037,C,0.993,0.795,0.348,0.149
1073,1493436,11975.23,3000,94.9,0.2705,0.1282,0.4046,0.9939,2.4927,0.5447,C,0.995,0.796,0.349,0.149
1074,1495419,958.54,1983,35.7,0.857,0.0479,0.4305,0.9638,0.0744,0.0894,C,0.997,0.797,0.349,0.15
1075,1498419,200.86,3000,7.8,1.2025,0.0112,0.4076,0.9773,0.0001,0.0108,C,0.999,0.799,0.35,0.15
