episode,timestep,reward,steps,visibility_pct,mean_centering_dist,mean_fraction,mean_action_mag,mean_action_jerk,r_stability,r_centering,r_scale,r_vel_damp,r_smooth,phase,target_speed,target_offset,init_pos,init_vel,init_ang
4852,332423,-2.2,13,100.0,0.4342,0.2356,0.8906,0.117,0.4182,1.7274,0.9426,0.3522,-0.0625,C,0.2186,0.322-0.622,0.655,0.455,0.126
4853,332488,63.15,65,92.3,0.38,0.1798,0.5665,0.3949,0.812,1.7552,0.6587,0.3843,-0.3445,C,0.2032,0.322-0.622,0.655,0.455,0.126
4854,332942,488.77,454,99.8,0.3751,0.2428,0.3934,0.5173,0.9588,2.0,0.8393,0.3793,-0.4935,C,0.2473,0.322-0.622,0.656,0.456,0.126
4855,332956,-6.76,14,100.0,0.637,0.2172,0.8511,0.1595,0.4254,0.626,0.9139,0.415,-0.0732,C,0.2229,0.322-0.622,0.656,0.456,0.126
4856,332973,-22.79,17,76.5,0.86,0.1322,0.8256,0.2262,0.4673,0.0418,0.4782,0.2678,-0.1732,C,0.1836,0.322-0.622,0.656,0.456,0.126
4857,332987,-11.25,14,85.7,0.8888,0.1006,0.8417,0.1598,0.4196,0.0424,0.4072,0.3964,-0.0894,C,0.1765,0.322-0.622,0.656,0.456,0.126
4858,333004,-33.27,17,0.0,0.0,0.0,0.8226,0.1873,0.5292,0.0,0.0,0.3765,-0.1605,C,0.223,0.322-0.622,0.656,0.456,0.126
4859,333020,-5.17,16,75.0,0.6214,0.2245,0.7852,0.2286,0.5119,0.4672,0.6278,0.3564,-0.1386,C,0.1949,0.322-0.622,0.656,0.456,0.126
4860,333034,-13.76,14,100.0,0.6497,0.201,0.7756,0.1952,0.4059,0.5643,0.8764,0.3638,-0.1371,C,0.235,0.322-0.622,0.656,0.456,0.126
4861,333048,-9.37,14,92.9,0.8078,0.1466,0.8484,0.1313,0.4057,0.1302,0.6207,0.3992,-0.0559,C,0.2344,0.322-0.622,0.657,0.457,0.126
4862,333063,-16.52,15,73.3,0.7798,0.1502,0.8969,0.1092,0.2862,0.1122,0.4954,0.4074,-0.0504,C,0.1991,0.322-0.622,0.657,0.457,0.126
4863,333076,-0.6,13,92.3,0.6766,0.1785,0.9371,0.0568,0.3126,0.4457,0.7334,0.3236,-0.02,C,0.2142,0.322-0.622,0.657,0.457,0.126
4864,333092,-31.66,16,31.2,1.0614,0.0371,0.8191,0.2193,0.4422,0.0015,0.0673,0.3756,-0.1758,C,0.2247,0.322-0.622,0.657,0.457,0.126
4865,333107,-12.74,15,73.3,0.8934,0.063,0.7717,0.2121,0.4131,0.0307,0.2251,0.4248,-0.1274,C,0.2275,0.322-0.622,0.657,0.457,0.126
4866,333121,-13.74,14,85.7,0.7561,0.1505,0.86,0.1803,0.4292,0.145,0.6015,0.3346,-0.1169,C,0.2011,0.322-0.622,0.657,0.457,0.126
4867,333139,-15.66,18,100.0,0.6048,0.2239,0.7189,0.2864,0.4495,0.6968,0.88,0.4698,-0.235,C,0.2101,0.322-0.622,0.657,0.457,0.126
4868,333156,-11.9,17,82.4,0.8284,0.1068,0.8261,0.1603,0.5131,0.0827,0.4099,0.4248,-0.091,C,0.1845,0.322-0.622,0.657,0.457,0.126
4869,333170,-9.64,14,100.0,0.6402,0.2107,0.8378,0.198,0.4185,0.6667,0.9064,0.4055,-0.1337,C,0.2278,0.322-0.622,0.657,0.457,0.126
4870,333184,-8.7,14,50.0,0.9688,0.0693,0.9495,0.0493,0.2938,0.0079,0.1705,0.4489,-0.0072,C,0.2401,0.322-0.622,0.657,0.457,0.126
4871,333198,-22.39,14,78.6,0.9093,0.0524,0.8871,0.1847,0.4022,0.0343,0.2096,0.3525,-0.1796,C,0.2243,0.322-0.622,0.657,0.457,0.126
4872,333212,-12.64,14,78.6,0.8975,0.0736,0.8289,0.1549,0.4118,0.0531,0.2758,0.404,-0.085,C,0.185,0.322-0.622,0.657,0.457,0.126
4873,333225,-13.06,13,100.0,0.5498,0.2273,0.833,0.1649,0.4171,0.9236,0.9251,0.3827,-0.1142,C,0.2312,0.322-0.622,0.657,0.457,0.126
4874,333238,-0.36,13,100.0,0.7417,0.1892,0.848,0.1465,0.4398,0.2375,0.8613,0.3871,-0.0468,C,0.2156,0.322-0.622,0.657,0.457,0.126
4875,333354,93.22,116,99.1,0.4633,0.2523,0.4178,0.4593,0.8944,1.3036,0.9468,0.4406,-0.3972,C,0.187,0.322-0.622,0.657,0.457,0.126
4876,333368,-14.98,14,100.0,0.7423,0.1812,0.8399,0.141,0.4052,0.3513,0.7996,0.3884,-0.0958,C,0.224,0.322-0.622,0.657,0.457,0.126
4877,333383,-6.17,15,73.3,0.7955,0.1279,0.9079,0.0816,0.2924,0.2506,0.4262,0.3935,-0.016,C,0.2306,0.322-0.622,0.657,0.457,0.126
4878,333397,-13.13,14,100.0,0.7948,0.1534,0.8105,0.2272,0.4331,0.2295,0.7078,0.4416,-0.169,C,0.1799,0.322-0.622,0.657,0.457,0.126
4879,333411,-19.22,14,100.0,0.812,0.1549,0.8425,0.2229,0.4203,0.1562,0.72,0.4325,-0.1904,C,0.2092,0.322-0.622,0.657,0.457,0.126
4880,333424,-6.1,13,100.0,0.6998,0.1766,0.8217,0.2001,0.4158,0.3153,0.8159,0.4091,-0.1343,C,0.1848,0.322-0.622,0.657,0.457,0.126
4881,333437,-5.04,13,92.3,0.7222,0.1586,0.9077,0.1093,0.3761,0.2468,0.675,0.4543,-0.0481,C,0.2278,0.322-0.622,0.657,0.457,0.126
4882,333458,0.03,21,90.5,0.5107,0.2243,0.7565,0.2654,0.5174,1.2124,0.7982,0.357,-0.2072,C,0.2117,0.322-0.622,0.657,0.457,0.126
4883,333471,4.29,13,100.0,0.5129,0.209,0.8408,0.1103,0.4302,1.1815,0.9232,0.4073,-0.0332,C,0.1971,0.322-0.622,0.657,0.457,0.126
4884,333484,-4.57,13,100.0,0.9221,0.1073,0.8939,0.1302,0.4367,0.0632,0.5059,0.3805,-0.0724,C,0.204,0.322-0.622,0.657,0.457,0.126
4885,333502,-5.77,18,94.4,0.5479,0.236,0.7654,0.2581,0.5199,1.0561,0.83,0.3576,-0.2222,C,0.237,0.322-0.622,0.657,0.457,0.126
4886,333518,-16.82,16,87.5,0.7361,0.1537,0.8205,0.1879,0.3521,0.2592,0.5883,0.4724,-0.0969,C,0.2394,0.322-0.622,0.658,0.458,0.126
4887,333535,-15.49,17,88.2,0.7104,0.1658,0.7527,0.2736,0.5091,0.2147,0.6597,0.4693,-0.2017,C,0.2125,0.322-0.622,0.658,0.458,0.126
4888,333548,-8.9,13,100.0,0.6526,0.1878,0.8897,0.1656,0.3881,0.558,0.8303,0.4373,-0.1553,C,0.1879,0.322-0.622,0.658,0.458,0.126
4889,333561,5.2,13,100.0,0.6146,0.2417,0.871,0.1077,0.4664,0.629,0.957,0.407,-0.0276,C,0.2158,0.322-0.622,0.658,0.458,0.126
4890,333574,-8.3,13,100.0,0.8539,0.0907,0.8456,0.1801,0.4421,0.0777,0.424,0.4303,-0.1041,C,0.1855,0.322-0.622,0.658,0.458,0.126
4891,333587,-2.8,13,100.0,0.6565,0.199,0.8793,0.1263,0.4418,0.7752,0.8215,0.4358,-0.0525,C,0.1815,0.322-0.622,0.658,0.458,0.126
4892,333603,2.93,16,93.8,0.5813,0.2109,0.8738,0.1433,0.4587,0.8998,0.8092,0.3952,-0.0907,C,0.1858,0.322-0.622,0.658,0.458,0.126
4893,333619,-30.73,16,93.8,0.9833,0.0479,0.7355,0.3206,0.4836,0.0274,0.2315,0.4425,-0.2675,C,0.221,0.322-0.622,0.658,0.458,0.126
4894,333633,-4.39,14,92.9,0.7374,0.1535,0.8991,0.117,0.3279,0.3663,0.6374,0.3477,-0.0587,C,0.1875,0.322-0.622,0.658,0.458,0.126
4895,333647,-14.15,14,100.0,0.9181,0.1023,0.8258,0.1906,0.4312,0.1036,0.4904,0.4295,-0.1415,C,0.2004,0.322-0.622,0.658,0.458,0.126
4896,333662,-17.2,15,100.0,0.5957,0.234,0.7686,0.2695,0.4527,0.7201,0.9305,0.4603,-0.2191,C,0.1925,0.322-0.622,0.658,0.458,0.126
4897,333676,-17.28,14,100.0,0.601,0.2167,0.8387,0.2452,0.404,0.9413,0.9065,0.4467,-0.2158,C,0.1875,0.322-0.622,0.658,0.458,0.126
4898,333890,148.25,214,94.4,0.382,0.206,0.4383,0.521,0.9251,1.8034,0.7822,0.3919,-0.5058,C,0.2125,0.322-0.622,0.658,0.458,0.126
4899,333934,-16.97,44,100.0,0.727,0.175,0.5536,0.4057,0.7832,0.2283,0.7923,0.4084,-0.334,C,0.2224,0.322-0.622,0.658,0.458,0.126
4900,333947,-24.1,13,0.0,0.0,0.0,0.9024,0.131,0.3857,0.0,0.0,0.3071,-0.104,C,0.2039,0.322-0.622,0.658,0.458,0.126
4901,333961,-23.11,14,57.1,0.9981,0.0524,0.8787,0.1158,0.3702,0.0061,0.1575,0.4529,-0.0508,C,0.2066,0.322-0.622,0.658,0.458,0.126
4902,333975,-19.24,14,100.0,0.6999,0.1749,0.8292,0.2565,0.4141,0.454,0.7706,0.4786,-0.2879,C,0.2367,0.322-0.622,0.659,0.459,0.126
4903,333992,1.85,17,100.0,0.515,0.2235,0.7981,0.2195,0.4652,1.2974,0.8893,0.3822,-0.1545,C,0.2174,0.322-0.622,0.659,0.459,0.126
4904,334006,-12.94,14,85.7,0.8909,0.0881,0.8105,0.2221,0.4133,0.0459,0.3587,0.4556,-0.1638,C,0.2016,0.322-0.622,0.659,0.459,0.126
4905,334267,45.18,261,98.9,0.5257,0.1615,0.4324,0.4969,0.923,1.3231,0.7277,0.391,-0.476,C,0.1828,0.322-0.622,0.659,0.459,0.127
4906,334281,-34.82,14,35.7,1.1268,0.0123,0.8545,0.1984,0.3731,0.0009,0.0503,0.4341,-0.17,C,0.1811,0.322-0.622,0.659,0.459,0.127
4907,334295,6.26,14,92.9,0.4889,0.2326,0.8372,0.1582,0.4037,1.3678,0.8019,0.4291,-0.0817,C,0.1827,0.322-0.622,0.659,0.459,0.127
4908,334313,-44.59,18,55.6,0.9504,0.0576,0.6612,0.4111,0.5256,0.0136,0.164,0.4462,-0.3677,C,0.2481,0.322-0.622,0.659,0.459,0.127
4909,334327,-12.02,14,100.0,0.6941,0.1876,0.8675,0.115,0.3575,0.7636,0.8036,0.4453,-0.0725,C,0.2266,0.322-0.622,0.659,0.459,0.127
4910,334342,-36.78,15,86.7,0.8548,0.0847,0.8145,0.3048,0.4479,0.0616,0.3679,0.4809,-0.2804,C,0.1872,0.322-0.622,0.659,0.459,0.127
4911,334355,-3.98,13,100.0,0.5874,0.218,0.8544,0.1877,0.4065,0.8577,0.9212,0.404,-0.123,C,0.2422,0.322-0.622,0.659,0.459,0.127
4912,334370,-19.5,15,60.0,1.0151,0.0353,0.8448,0.2006,0.4148,0.0078,0.1226,0.4042,-0.1401,C,0.2141,0.322-0.622,0.659,0.459,0.127
4913,334384,-14.05,14,28.6,1.1683,0.0293,0.9571,0.0616,0.289,0.0003,0.053,0.3825,-0.0218,C,0.2251,0.322-0.622,0.659,0.459,0.127
4914,334397,-17.72,13,100.0,0.6777,0.1601,0.8349,0.1638,0.4482,0.7638,0.703,0.3809,-0.0806,C,0.2424,0.322-0.622,0.659,0.459,0.127
4915,334413,-14.65,16,75.0,0.9285,0.0786,0.7756,0.1999,0.4213,0.0273,0.2782,0.4345,-0.0977,C,0.1771,0.322-0.622,0.659,0.459,0.127
4916,334426,-8.05,13,100.0,0.7536,0.1625,0.8716,0.1339,0.4224,0.1974,0.752,0.3858,-0.0551,C,0.1844,0.322-0.622,0.659,0.459,0.127
4917,334440,-21.19,14,100.0,0.8195,0.1386,0.7754,0.2444,0.4127,0.1344,0.6549,0.3362,-0.1887,C,0.2093,0.322-0.622,0.66,0.46,0.127
4918,334455,-4.22,15,86.7,0.7726,0.1306,0.8812,0.1264,0.3201,0.3923,0.5046,0.4242,-0.0514,C,0.1839,0.322-0.622,0.66,0.46,0.127
4919,334469,-17.18,14,92.9,0.7796,0.1323,0.8017,0.1889,0.465,0.1274,0.5737,0.3937,-0.1013,C,0.2442,0.322-0.622,0.66,0.46,0.127
4920,334483,-6.61,14,92.9,0.6455,0.2125,0.7886,0.1631,0.4113,0.5648,0.8338,0.4684,-0.0812,C,0.1912,0.322-0.622,0.66,0.46,0.127
4921,334497,-18.28,14,92.9,0.6044,0.2063,0.8322,0.2426,0.4283,0.605,0.8066,0.403,-0.2113,C,0.1972,0.322-0.622,0.66,0.46,0.127
4922,334511,-35.6,14,0.0,0.0,0.0,0.8405,0.1555,0.3835,0.0,0.0,0.375,-0.0922,C,0.2009,0.322-0.622,0.66,0.46,0.127
4923,334525,-10.63,14,85.7,0.7893,0.1202,0.8408,0.2048,0.3933,0.1762,0.4929,0.4521,-0.1393,C,0.2455,0.322-0.622,0.66,0.46,0.127
4924,334539,-13.01,14,100.0,0.715,0.1848,0.8463,0.1347,0.4256,0.3143,0.8377,0.3873,-0.0656,C,0.2324,0.322-0.622,0.66,0.46,0.127
4925,334558,-14.99,19,100.0,1.0947,0.0321,0.8491,0.2275,0.6077,0.0055,0.1927,0.376,-0.2154,C,0.2289,0.322-0.622,0.66,0.46,0.127
4926,334573,-15.76,15,93.3,0.7076,0.18,0.8179,0.2376,0.3283,0.5542,0.749,0.4612,-0.1365,C,0.2379,0.322-0.622,0.66,0.46,0.127
4927,334586,-13.24,13,100.0,0.5729,0.2333,0.8139,0.2028,0.4543,0.8451,0.9451,0.434,-0.1111,C,0.2208,0.322-0.622,0.66,0.46,0.127
4928,334603,-22.12,17,52.9,0.8904,0.0847,0.7803,0.2274,0.4222,0.0196,0.2213,0.4813,-0.1501,C,0.2356,0.322-0.622,0.66,0.46,0.127
4929,334617,-4.84,14,100.0,0.5909,0.2146,0.7833,0.2197,0.4333,0.8711,0.9122,0.4582,-0.1286,C,0.2432,0.322-0.622,0.66,0.46,0.127
4930,334632,0.25,15,100.0,0.6692,0.1919,0.8066,0.1972,0.4161,0.8529,0.8109,0.4519,-0.1021,C,0.2079,0.322-0.622,0.66,0.46,0.127
4931,334645,-13.5,13,100.0,0.8419,0.141,0.8372,0.1847,0.4615,0.1173,0.6578,0.4279,-0.1257,C,0.2072,0.322-0.622,0.66,0.46,0.127
4932,334659,-13.48,14,100.0,0.7645,0.159,0.8031,0.1753,0.4226,0.2465,0.7044,0.3869,-0.0978,C,0.2304,0.322-0.622,0.66,0.46,0.127
4933,334672,-13.41,13,92.3,0.7473,0.1512,0.8699,0.1076,0.4051,0.1983,0.6457,0.444,-0.0453,C,0.2178,0.322-0.622,0.66,0.46,0.127
4934,334704,-59.6,32,15.6,1.0912,0.0393,0.6225,0.2975,0.6634,0.0005,0.0341,0.3565,-0.2132,C,0.1844,0.322-0.622,0.66,0.46,0.127
4935,334718,-7.23,14,78.6,0.8097,0.1239,0.887,0.1447,0.3371,0.064,0.4537,0.4918,-0.0897,C,0.2122,0.322-0.622,0.66,0.46,0.127
4936,334732,1.47,14,100.0,0.5219,0.2314,0.8035,0.1556,0.4305,1.2838,0.8842,0.3949,-0.0893,C,0.2155,0.322-0.622,0.66,0.46,0.127
4937,334745,-2.95,13,100.0,0.6081,0.2087,0.8832,0.1161,0.3794,0.9707,0.9013,0.4285,-0.1009,C,0.2065,0.322-0.622,0.66,0.46,0.127
4938,334759,-9.27,14,100.0,0.7887,0.1444,0.8126,0.2423,0.3898,0.233,0.6383,0.4443,-0.1683,C,0.2262,0.322-0.622,0.66,0.46,0.127
4939,334904,42.04,145,97.9,0.4764,0.1609,0.4605,0.4894,0.9054,1.5151,0.7227,0.3003,-0.4489,C,0.1853,0.322-0.622,0.661,0.461,0.127
4940,334917,-7.95,13,100.0,0.8573,0.1234,0.8643,0.1611,0.4272,0.0805,0.5761,0.3788,-0.0936,C,0.2191,0.322-0.622,0.661,0.461,0.127
4941,334930,-17.7,13,53.8,1.1175,0.0144,0.8711,0.1416,0.3885,0.0023,0.0786,0.3534,-0.0813,C,0.1954,0.322-0.622,0.661,0.461,0.127
4942,334945,-16.37,15,100.0,0.6485,0.1805,0.7679,0.2723,0.434,0.8932,0.7472,0.4833,-0.1927,C,0.2335,0.322-0.622,0.661,0.461,0.127
4943,334959,-1.61,14,92.9,0.6389,0.2142,0.8696,0.142,0.3732,0.6289,0.774,0.3391,-0.0998,C,0.183,0.322-0.622,0.661,0.461,0.127
4944,334973,-5.04,14,92.9,0.7666,0.159,0.9315,0.1065,0.3159,0.3086,0.6374,0.4711,-0.0911,C,0.2408,0.322-0.622,0.661,0.461,0.127
4945,334996,-29.52,23,82.6,0.9647,0.0328,0.6217,0.3212,0.5335,0.0172,0.1635,0.4464,-0.2592,C,0.2144,0.322-0.622,0.661,0.461,0.127
4946,335010,-13.99,14,92.9,0.5752,0.2172,0.8637,0.167,0.3772,0.8855,0.844,0.4523,-0.0857,C,0.1857,0.322-0.622,0.661,0.461,0.127
4947,335423,139.5,413,99.0,0.231,0.13,0.397,0.6165,0.9611,2.8569,0.5821,0.35,-0.6702,C,0.2105,0.322-0.622,0.662,0.462,0.127
4948,335438,-18.77,15,100.0,0.7108,0.1865,0.8226,0.1946,0.4328,0.6258,0.8111,0.3849,-0.152,C,0.2369,0.322-0.622,0.662,0.462,0.127
4949,335452,-2.93,14,100.0,0.6918,0.1975,0.8766,0.127,0.4203,0.4622,0.8735,0.4089,-0.0589,C,0.2345,0.322-0.622,0.662,0.462,0.127
4950,335465,-14.08,13,100.0,0.5621,0.1994,0.8488,0.1959,0.4351,0.9894,0.8586,0.4491,-0.1381,C,0.2269,0.322-0.622,0.662,0.462,0.127
4951,335479,-8.54,14,85.7,0.9037,0.0998,0.8409,0.1348,0.4556,0.0497,0.4017,0.3915,-0.0654,C,0.2348,0.322-0.622,0.662,0.462,0.127
4952,335492,-1.21,13,100.0,0.6221,0.2362,0.8747,0.1589,0.4298,0.6021,0.9494,0.4085,-0.1093,C,0.2361,0.322-0.622,0.662,0.462,0.127
4953,335506,-34.51,14,0.0,0.0,0.0,0.898,0.1319,0.2976,0.0,0.0,0.3915,-0.0619,C,0.2357,0.322-0.622,0.662,0.462,0.127
4954,335520,-12.35,14,85.7,0.8733,0.0716,0.798,0.215,0.4473,0.0537,0.2881,0.4185,-0.1237,C,0.2103,0.322-0.622,0.662,0.462,0.127
4955,335534,-13.25,14,100.0,0.7569,0.15,0.8655,0.1488,0.4419,0.5276,0.6641,0.3921,-0.0652,C,0.2123,0.322-0.622,0.662,0.462,0.127
4956,335547,-1.01,13,100.0,0.7255,0.1819,0.8657,0.1624,0.473,0.2669,0.829,0.453,-0.0979,C,0.2026,0.322-0.622,0.662,0.462,0.127
4957,335561,-12.03,14,100.0,0.7214,0.1784,0.8973,0.101,0.3395,0.7366,0.7739,0.3961,-0.0289,C,0.2435,0.322-0.622,0.662,0.462,0.127
4958,335575,-9.31,14,57.1,0.9622,0.0686,0.9452,0.055,0.2878,0.0101,0.1958,0.3399,-0.0095,C,0.248,0.322-0.622,0.662,0.462,0.127
4959,335588,-20.18,13,100.0,0.7559,0.1488,0.8063,0.197,0.4224,0.1874,0.6864,0.4079,-0.1362,C,0.2233,0.322-0.622,0.662,0.462,0.127
4960,335602,-7.88,14,100.0,0.6665,0.1864,0.8832,0.1354,0.3869,0.4779,0.8358,0.3249,-0.0649,C,0.2156,0.322-0.622,0.662,0.462,0.127
4961,335619,-15.16,17,100.0,0.8341,0.1535,0.6888,0.2684,0.5132,0.116,0.7173,0.4745,-0.1582,C,0.2012,0.322-0.622,0.662,0.462,0.127
4962,335632,-11.18,13,100.0,0.8155,0.1183,0.8695,0.1889,0.4354,0.1414,0.5615,0.4364,-0.1838,C,0.2197,0.322-0.622,0.662,0.462,0.127
4963,335645,3.01,13,100.0,0.5285,0.2294,0.8727,0.1228,0.4203,1.0564,0.9738,0.351,-0.0587,C,0.2135,0.322-0.622,0.662,0.462,0.127
4964,335658,-3.52,13,100.0,0.5657,0.1876,0.8427,0.1424,0.4526,1.0636,0.7854,0.4422,-0.0902,C,0.2373,0.322-0.622,0.662,0.462,0.127
4965,335672,-6.99,14,100.0,0.7548,0.1876,0.838,0.2003,0.4504,0.2015,0.8583,0.454,-0.159,C,0.1896,0.322-0.622,0.662,0.462,0.127
4966,335686,-9.64,14,100.0,0.6612,0.1929,0.8575,0.1864,0.318,0.8844,0.8376,0.4175,-0.1443,C,0.2068,0.322-0.622,0.662,0.462,0.127
4967,335968,89.62,282,98.9,0.457,0.2444,0.4084,0.5265,0.9385,1.2757,0.9538,0.3713,-0.5119,C,0.2316,0.322-0.622,0.663,0.463,0.127
4968,335982,11.63,14,92.9,0.4466,0.2346,0.8797,0.1098,0.4252,1.5783,0.791,0.4501,-0.0394,C,0.2092,0.322-0.622,0.663,0.463,0.127
4969,335997,-14.21,15,86.7,0.6108,0.2221,0.8273,0.1658,0.3559,0.6965,0.7782,0.4278,-0.1049,C,0.1858,0.322-0.622,0.663,0.463,0.127
4970,336011,-18.61,14,92.9,0.843,0.1011,0.8918,0.1253,0.3936,0.0877,0.4458,0.4359,-0.076,C,0.2355,0.322-0.622,0.663,0.463,0.127
4971,336024,0.85,13,100.0,0.6656,0.1924,0.8576,0.1487,0.4234,0.4732,0.8527,0.3413,-0.0605,C,0.2296,0.322-0.622,0.663,0.463,0.127
4972,336038,-7.29,14,100.0,0.8577,0.1138,0.7579,0.1787,0.4391,0.1144,0.5326,0.4,-0.0885,C,0.2186,0.322-0.622,0.663,0.463,0.127
4973,336051,3.62,13,100.0,0.5653,0.2408,0.8209,0.1407,0.4138,0.8449,0.957,0.4098,-0.0536,C,0.2235,0.322-0.622,0.663,0.463,0.127
4974,336065,-34.58,14,0.0,0.0,0.0,0.9086,0.1145,0.2964,0.0,0.0,0.3939,-0.0608,C,0.1927,0.322-0.622,0.663,0.463,0.127
4975,336079,-21.77,14,78.6,0.8484,0.123,0.8711,0.1763,0.4491,0.0638,0.4573,0.3504,-0.1587,C,0.183,0.322-0.622,0.663,0.463,0.127
4976,336093,-13.76,14,100.0,0.5847,0.2143,0.8373,0.1858,0.428,0.9294,0.9126,0.4746,-0.1535,C,0.2105,0.322-0.622,0.663,0.463,0.127
4977,336107,-10.77,14,100.0,0.7268,0.1785,0.7822,0.2414,0.4287,0.3586,0.7767,0.4266,-0.193,C,0.1901,0.322-0.622,0.663,0.463,0.127
4978,336122,-1.52,15,100.0,0.5867,0.2057,0.8182,0.1831,0.4292,1.0014,0.8643,0.4107,-0.1177,C,0.2376,0.322-0.622,0.663,0.463,0.127
4979,336418,229.35,296,97.6,0.3629,0.1611,0.4056,0.5184,0.9467,1.9746,0.6599,0.3555,-0.4979,C,0.2276,0.322-0.622,0.664,0.464,0.127
4980,336458,11.02,40,95.0,0.5682,0.1902,0.5408,0.3711,0.7289,1.0157,0.7143,0.4043,-0.3114,C,0.1862,0.322-0.622,0.664,0.464,0.127
4981,336610,80.17,152,98.7,0.4494,0.1983,0.4221,0.4679,0.8951,1.3424,0.7972,0.3825,-0.4125,C,0.2248,0.322-0.622,0.664,0.464,0.127
4982,336626,-29.02,16,50.0,0.8743,0.1028,0.7511,0.2893,0.4594,0.0228,0.2443,0.3343,-0.2166,C,0.199,0.322-0.622,0.664,0.464,0.127
4983,336639,-11.88,13,100.0,0.7937,0.1348,0.8576,0.1569,0.4173,0.1808,0.6186,0.4138,-0.1398,C,0.2047,0.322-0.622,0.664,0.464,0.127
4984,336818,50.16,179,100.0,0.457,0.2203,0.4694,0.522,0.939,1.2816,0.8651,0.4182,-0.5069,C,0.2102,0.322-0.622,0.665,0.465,0.127
4985,337152,371.14,334,99.7,0.3225,0.1309,0.3863,0.5038,0.9553,2.2474,0.5289,0.392,-0.4639,C,0.2206,0.322-0.622,0.665,0.465,0.128
4986,337166,-12.01,14,85.7,1.0017,0.0247,0.8408,0.1836,0.4162,0.0154,0.1483,0.3712,-0.1303,C,0.2198,0.322-0.622,0.665,0.465,0.128
4987,337180,-12.49,14,92.9,0.7291,0.1703,0.8648,0.1458,0.3518,0.4399,0.6866,0.4057,-0.0656,C,0.2343,0.322-0.622,0.665,0.465,0.128
4988,337195,-6.78,15,86.7,0.7205,0.1735,0.8433,0.1713,0.3416,0.2436,0.6681,0.4579,-0.1247,C,0.2156,0.322-0.622,0.665,0.465,0.128
4989,337210,-3.82,15,93.3,0.5545,0.2266,0.8177,0.2038,0.4124,1.0367,0.833,0.4525,-0.1393,C,0.2257,0.322-0.622,0.665,0.465,0.128
4990,337225,-10.76,15,100.0,0.7124,0.1637,0.7796,0.2653,0.3981,0.6752,0.7092,0.4803,-0.2091,C,0.1952,0.322-0.622,0.665,0.465,0.128
4991,337239,-1.63,14,92.9,0.6827,0.2017,0.867,0.1537,0.3896,0.4184,0.8071,0.403,-0.087,C,0.2357,0.322-0.622,0.666,0.466,0.128
4992,337253,1.32,14,100.0,0.6996,0.1977,0.8225,0.1532,0.437,0.4386,0.8533,0.4513,-0.0791,C,0.2049,0.322-0.622,0.666,0.466,0.128
4993,337267,-10.98,14,57.1,0.8929,0.1292,0.8736,0.15,0.3324,0.0409,0.3477,0.3144,-0.0772,C,0.2315,0.322-0.622,0.666,0.466,0.128
4994,337281,-12.84,14,100.0,0.7005,0.1791,0.7643,0.2599,0.4437,0.3423,0.8161,0.438,-0.1669,C,0.215,0.322-0.622,0.666,0.466,0.128
4995,337424,42.59,143,97.9,0.5375,0.2249,0.5011,0.3941,0.8685,0.8477,0.8297,0.2305,-0.3321,C,0.219,0.322-0.622,0.666,0.466,0.128
4996,337847,299.0,423,99.8,0.4623,0.2248,0.3754,0.4866,0.9648,1.3972,0.7794,0.3826,-0.4384,C,0.2451,0.322-0.622,0.667,0.467,0.128
4997,337861,-14.39,14,85.7,0.6038,0.2163,0.9052,0.1263,0.3154,0.7538,0.7621,0.4335,-0.0754,C,0.2365,0.322-0.622,0.667,0.467,0.128
4998,337907,-29.14,46,89.1,0.7348,0.1794,0.651,0.3298,0.6648,0.1743,0.7024,0.2527,-0.2638,C,0.2237,0.322-0.622,0.667,0.467,0.128
4999,337920,-7.43,13,100.0,0.7823,0.1517,0.8524,0.135,0.417,0.3296,0.6815,0.3468,-0.098,C,0.2281,0.322-0.622,0.667,0.467,0.128
5000,337934,-13.79,14,85.7,0.7884,0.1262,0.9183,0.0711,0.2971,0.1455,0.4966,0.4664,-0.0139,C,0.2233,0.322-0.622,0.667,0.467,0.128
5001,337948,-5.17,14,100.0,0.6483,0.1929,0.8377,0.2008,0.4219,0.7583,0.8112,0.4476,-0.1662,C,0.2479,0.322-0.622,0.667,0.467,0.128
5002,337962,-11.51,14,100.0,0.508,0.2109,0.832,0.2236,0.3583,1.2843,0.8951,0.348,-0.2031,C,0.2057,0.322-0.622,0.667,0.467,0.128
5003,337976,-11.76,14,100.0,0.6344,0.2056,0.8349,0.1905,0.3615,0.6072,0.8908,0.3819,-0.14,C,0.2309,0.322-0.622,0.667,0.467,0.128
5004,337990,-16.39,14,71.4,0.9197,0.0908,0.8498,0.152,0.3422,0.0192,0.3042,0.3894,-0.0787,C,0.2344,0.322-0.622,0.667,0.467,0.128
5005,338004,-1.89,14,92.9,0.7254,0.1617,0.9337,0.0568,0.29,0.5211,0.6847,0.2716,-0.0091,C,0.2371,0.322-0.622,0.667,0.467,0.128
5006,338018,-16.57,14,100.0,0.6057,0.2051,0.8551,0.196,0.4274,0.6565,0.91,0.4536,-0.1805,C,0.1944,0.322-0.622,0.667,0.467,0.128
5007,338044,-6.02,26,84.6,0.5478,0.2193,0.6847,0.3122,0.5188,0.9861,0.7269,0.3733,-0.2295,C,0.1818,0.322-0.622,0.667,0.467,0.128
