episode,timestep,reward,steps,mean_distance,visibility_pct,mean_fraction,mean_fraction_error,target_speed
6546,180863,-265.0,13,4.09,0.0,0,0,0.095
6547,180879,-280.0,16,4.451,0.0,0,0,0.095
6548,180893,-270.0,14,5.982,0.0,0,0,0.095
6549,180907,-270.0,14,3.769,0.0,0,0,0.095
6550,180922,-275.0,15,6.778,0.0,0,0,0.095
6551,180937,-275.0,15,3.77,0.0,0,0,0.095
6552,180955,-290.0,18,5.064,0.0,0,0,0.095
6553,180969,-5562.18,14,4.083,57.1,0.0897,0.1603,0.095
6554,180982,-265.0,13,4.63,0.0,0,0,0.095
6555,180995,-265.0,13,5.249,0.0,0,0,0.095
6556,181009,-270.0,14,3.74,0.0,0,0,0.095
6557,181023,-270.0,14,3.988,0.0,0,0,0.095
6558,181037,-270.0,14,3.484,0.0,0,0,0.095
6559,181050,-265.0,13,7.607,0.0,0,0,0.095
6560,181064,-270.0,14,4.088,0.0,0,0,0.095
6561,181078,-270.0,14,4.026,0.0,0,0,0.095
6562,181093,-275.0,15,4.416,0.0,0,0,0.095
6563,181107,-270.0,14,3.609,0.0,0,0,0.095
6564,181121,-270.0,14,5.489,0.0,0,0,0.095
6565,181136,-275.0,15,4.364,0.0,0,0,0.095
6566,181152,-280.0,16,5.504,0.0,0,0,0.095
6567,181166,-270.0,14,4.915,0.0,0,0,0.095
6568,181180,-270.0,14,3.346,0.0,0,0,0.095
6569,181198,-290.0,18,4.275,0.0,0,0,0.095
6570,181215,-285.0,17,6.431,0.0,0,0,0.095
6571,181228,-265.0,13,3.684,0.0,0,0,0.095
6572,181241,-265.0,13,5.745,0.0,0,0,0.095
6573,181254,-265.0,13,4.83,0.0,0,0,0.095
6574,181271,-285.0,17,4.269,0.0,0,0,0.095
6575,181286,-275.0,15,7.284,0.0,0,0,0.095
6576,181301,-275.0,15,4.703,0.0,0,0,0.095
6577,181319,-290.0,18,3.752,0.0,0,0,0.095
6578,181334,-275.0,15,3.247,0.0,0,0,0.095
6579,181348,-270.0,14,4.803,0.0,0,0,0.095
6580,181363,-275.0,15,4.561,0.0,0,0,0.095
6581,181378,-275.0,15,6.251,0.0,0,0,0.095
6582,181392,-270.0,14,4.898,0.0,0,0,0.095
6583,181407,-275.0,15,3.719,0.0,0,0,0.095
6584,181423,-3797.78,16,3.757,68.8,0.134,0.116,0.095
6585,181436,-265.0,13,5.156,0.0,0,0,0.095
6586,181450,-270.0,14,3.616,0.0,0,0,0.095
6587,181465,-275.0,15,5.961,0.0,0,0,0.095
6588,181479,-270.0,14,3.628,0.0,0,0,0.095
6589,181494,-275.0,15,6.196,0.0,0,0,0.095
6590,181509,-275.0,15,4.73,0.0,0,0,0.095
6591,181524,-275.0,15,5.729,0.0,0,0,0.095
6592,181539,-275.0,15,3.855,0.0,0,0,0.095
6593,181553,-270.0,14,6.29,0.0,0,0,0.095
6594,181567,-270.0,14,4.201,0.0,0,0,0.095
6595,181582,-275.0,15,3.512,0.0,0,0,0.095
6596,181599,-285.0,17,4.539,0.0,0,0,0.095
6597,181613,-270.0,14,7.106,0.0,0,0,0.095
6598,181627,-270.0,14,5.313,0.0,0,0,0.095
6599,181644,-285.0,17,5.541,0.0,0,0,0.095
6600,181660,-280.0,16,6.943,0.0,0,0,0.095
6601,181675,-275.0,15,6.429,0.0,0,0,0.095
6602,181692,-285.0,17,5.684,0.0,0,0,0.095
6603,181706,-270.0,14,5.497,0.0,0,0,0.095
6604,181720,-270.0,14,4.693,0.0,0,0,0.095
6605,181736,-280.0,16,3.277,0.0,0,0,0.095
6606,181753,-285.0,17,4.225,0.0,0,0,0.095
6607,181768,-275.0,15,5.047,0.0,0,0,0.095
6608,181783,-275.0,15,4.0,0.0,0,0,0.095
6609,181797,-270.0,14,5.751,0.0,0,0,0.095
6610,181811,-270.0,14,3.926,0.0,0,0,0.095
6611,181825,-270.0,14,5.486,0.0,0,0,0.095
6612,181839,-270.0,14,5.008,0.0,0,0,0.095
6613,181852,-265.0,13,3.306,0.0,0,0,0.095
6614,181868,-9592.06,16,3.718,87.5,0.0924,0.1576,0.095
6615,181883,-275.0,15,5.112,0.0,0,0,0.095
6616,181898,-275.0,15,6.004,0.0,0,0,0.095
6617,181914,-280.0,16,3.943,0.0,0,0,0.095
6618,181929,-275.0,15,3.917,0.0,0,0,0.095
6619,181945,-280.0,16,5.034,0.0,0,0,0.095
6620,181958,-265.0,13,3.993,0.0,0,0,0.095
6621,181972,-270.0,14,4.487,0.0,0,0,0.095
6622,181988,-280.0,16,3.587,0.0,0,0,0.095
6623,182003,-275.0,15,5.093,0.0,0,0,0.095
6624,182017,-270.0,14,5.63,0.0,0,0,0.095
6625,182031,-5012.02,14,3.744,57.1,0.0944,0.1556,0.095
6626,182045,-270.0,14,3.699,0.0,0,0,0.095
6627,182060,-275.0,15,6.407,0.0,0,0,0.095
6628,182078,-290.0,18,5.813,0.0,0,0,0.095
6629,182095,-285.0,17,4.585,0.0,0,0,0.095
6630,182111,-280.0,16,4.934,0.0,0,0,0.095
6631,182125,-270.0,14,3.786,0.0,0,0,0.095
6632,182139,-270.0,14,4.737,0.0,0,0,0.095
6633,182154,-275.0,15,4.44,0.0,0,0,0.095
6634,182171,-285.0,17,3.635,0.0,0,0,0.095
6635,182185,-270.0,14,3.564,0.0,0,0,0.095
6636,182199,-270.0,14,5.248,0.0,0,0,0.095
6637,182216,-285.0,17,4.665,0.0,0,0,0.095
6638,182229,-265.0,13,4.214,0.0,0,0,0.095
6639,182246,-2647.63,17,3.281,52.9,0.1559,0.0941,0.095
6640,182264,-290.0,18,4.02,0.0,0,0,0.095
6641,182280,-280.0,16,3.74,0.0,0,0,0.096
6642,182294,-270.0,14,6.816,0.0,0,0,0.096
6643,182308,-270.0,14,4.52,0.0,0,0,0.096
6644,182323,-275.0,15,6.13,0.0,0,0,0.096
6645,182338,-275.0,15,4.021,0.0,0,0,0.096
6646,182352,-270.0,14,3.092,0.0,0,0,0.096
6647,182365,-265.0,13,5.416,0.0,0,0,0.096
6648,182380,-275.0,15,3.664,0.0,0,0,0.096
6649,182394,-270.0,14,4.418,0.0,0,0,0.096
6650,182408,-270.0,14,3.519,0.0,0,0,0.096
6651,182424,-280.0,16,3.408,0.0,0,0,0.096
6652,182438,-270.0,14,3.419,0.0,0,0,0.096
6653,182454,-280.0,16,5.984,0.0,0,0,0.096
6654,182469,-275.0,15,5.076,0.0,0,0,0.096
6655,182483,-270.0,14,6.012,0.0,0,0,0.096
6656,182496,-265.0,13,5.193,0.0,0,0,0.096
6657,182510,-270.0,14,4.923,0.0,0,0,0.096
6658,182524,-270.0,14,3.955,0.0,0,0,0.096
6659,182538,-270.0,14,6.074,0.0,0,0,0.096
6660,182553,-275.0,15,6.393,0.0,0,0,0.096
6661,182569,-280.0,16,5.577,0.0,0,0,0.096
6662,182583,-7235.0,14,4.013,50.0,0.0389,0.2111,0.096
6663,182596,-265.0,13,3.607,0.0,0,0,0.096
6664,182610,-270.0,14,7.308,0.0,0,0,0.096
6665,182625,-275.0,15,5.382,0.0,0,0,0.096
6666,182639,-270.0,14,6.417,0.0,0,0,0.096
6667,182654,-275.0,15,5.383,0.0,0,0,0.096
6668,182669,-275.0,15,4.184,0.0,0,0,0.096
6669,182684,-4599.18,15,3.689,60.0,0.1108,0.1392,0.096
6670,182698,-270.0,14,4.353,0.0,0,0,0.096
6671,182715,-3714.21,17,3.659,47.1,0.1167,0.1333,0.096
6672,182729,-270.0,14,5.461,0.0,0,0,0.096
6673,182743,-270.0,14,7.246,0.0,0,0,0.096
6674,182758,-275.0,15,4.731,0.0,0,0,0.096
6675,182774,-280.0,16,5.534,0.0,0,0,0.096
6676,182788,-270.0,14,6.515,0.0,0,0,0.096
6677,182802,-270.0,14,5.875,0.0,0,0,0.096
6678,182817,-275.0,15,3.785,0.0,0,0,0.096
6679,182831,-270.0,14,4.528,0.0,0,0,0.096
6680,182846,-275.0,15,5.151,0.0,0,0,0.096
6681,182861,-275.0,15,3.577,0.0,0,0,0.096
6682,182875,-270.0,14,3.497,0.0,0,0,0.096
6683,182889,-270.0,14,4.871,0.0,0,0,0.096
6684,182908,-295.0,19,6.884,0.0,0,0,0.096
6685,182923,-275.0,15,3.31,0.0,0,0,0.096
6686,182938,-275.0,15,7.329,0.0,0,0,0.096
6687,182952,-270.0,14,4.564,0.0,0,0,0.096
6688,182965,-265.0,13,3.609,0.0,0,0,0.096
6689,182978,-265.0,13,4.261,0.0,0,0,0.096
6690,182993,-275.0,15,4.579,0.0,0,0,0.096
6691,183009,-280.0,16,3.736,0.0,0,0,0.096
6692,183024,-275.0,15,3.341,0.0,0,0,0.096
6693,183038,-270.0,14,3.416,0.0,0,0,0.096
6694,183053,-275.0,15,4.055,0.0,0,0,0.096
6695,183068,-275.0,15,6.745,0.0,0,0,0.096
6696,183083,-275.0,15,4.005,0.0,0,0,0.096
6697,183096,-265.0,13,4.367,0.0,0,0,0.096
6698,183110,-270.0,14,6.45,0.0,0,0,0.096
6699,183128,-290.0,18,5.995,0.0,0,0,0.096
6700,183142,-270.0,14,4.972,0.0,0,0,0.096
6701,183158,-280.0,16,5.664,0.0,0,0,0.096
6702,183172,-270.0,14,3.412,0.0,0,0,0.096
6703,183186,-270.0,14,3.908,0.0,0,0,0.096
6704,183200,-270.0,14,4.613,0.0,0,0,0.096
6705,183216,-280.0,16,6.15,0.0,0,0,0.096
6706,183230,-270.0,14,6.054,0.0,0,0,0.096
6707,183246,-280.0,16,7.415,0.0,0,0,0.096
6708,183259,-265.0,13,5.109,0.0,0,0,0.096
6709,183273,-270.0,14,4.554,0.0,0,0,0.096
6710,183288,-275.0,15,3.776,0.0,0,0,0.096
6711,183303,-275.0,15,4.175,0.0,0,0,0.096
6712,183317,-270.0,14,3.179,0.0,0,0,0.096
6713,183331,-270.0,14,3.737,0.0,0,0,0.096
6714,183348,-285.0,17,4.079,0.0,0,0,0.096
6715,183362,-270.0,14,4.706,0.0,0,0,0.096
6716,183377,-275.0,15,4.836,0.0,0,0,0.096
6717,183391,-270.0,14,3.479,0.0,0,0,0.096
6718,183404,-265.0,13,3.0,0.0,0,0,0.096
6719,183418,-270.0,14,4.007,0.0,0,0,0.096
6720,183433,-275.0,15,5.317,0.0,0,0,0.096
6721,183450,-285.0,17,5.336,0.0,0,0,0.096
6722,183466,-280.0,16,3.476,0.0,0,0,0.096
6723,183481,-275.0,15,3.787,0.0,0,0,0.096
6724,183494,-265.0,13,3.837,0.0,0,0,0.096
6725,183511,-285.0,17,6.249,0.0,0,0,0.096
6726,183526,-275.0,15,4.183,0.0,0,0,0.096
6727,183540,-270.0,14,4.488,0.0,0,0,0.096
6728,183554,-270.0,14,6.167,0.0,0,0,0.096
6729,183569,-275.0,15,4.638,0.0,0,0,0.096
6730,183583,-270.0,14,5.675,0.0,0,0,0.096
6731,183600,-285.0,17,3.453,0.0,0,0,0.096
6732,183614,-270.0,14,5.438,0.0,0,0,0.096
6733,183627,-265.0,13,5.864,0.0,0,0,0.096
6734,183640,-265.0,13,7.276,0.0,0,0,0.096
6735,183656,-280.0,16,3.711,0.0,0,0,0.096
6736,183672,-280.0,16,5.286,0.0,0,0,0.096
6737,183686,-270.0,14,5.455,0.0,0,0,0.096
6738,183702,-280.0,16,6.359,0.0,0,0,0.096
6739,183716,-270.0,14,5.314,0.0,0,0,0.096
6740,183730,-270.0,14,5.569,0.0,0,0,0.096
6741,183747,-285.0,17,3.866,0.0,0,0,0.096
6742,183762,-275.0,15,5.989,0.0,0,0,0.096
6743,183777,-275.0,15,4.313,0.0,0,0,0.096
6744,183791,-270.0,14,4.084,0.0,0,0,0.096
6745,183806,-275.0,15,4.955,0.0,0,0,0.096
6746,183820,-270.0,14,5.151,0.0,0,0,0.096
6747,183835,-275.0,15,5.931,0.0,0,0,0.096
6748,183849,-270.0,14,4.05,0.0,0,0,0.096
6749,183862,-265.0,13,4.031,0.0,0,0,0.096
6750,183878,-280.0,16,3.621,0.0,0,0,0.096
6751,183894,-280.0,16,5.602,0.0,0,0,0.096
6752,183909,-275.0,15,4.091,0.0,0,0,0.096
6753,183923,-270.0,14,4.028,0.0,0,0,0.096
6754,183939,-280.0,16,3.655,0.0,0,0,0.096
6755,183953,-270.0,14,4.567,0.0,0,0,0.096
6756,183967,-270.0,14,5.303,0.0,0,0,0.096
6757,183981,-270.0,14,5.526,0.0,0,0,0.096
6758,183995,-270.0,14,3.439,0.0,0,0,0.096
6759,184010,-275.0,15,7.016,0.0,0,0,0.096
6760,184025,-275.0,15,3.979,0.0,0,0,0.096
6761,184039,-270.0,14,6.153,0.0,0,0,0.096
6762,184054,-275.0,15,5.269,0.0,0,0,0.096
6763,184067,-265.0,13,4.202,0.0,0,0,0.096
6764,184082,-275.0,15,5.057,0.0,0,0,0.096
6765,184096,-270.0,14,5.037,0.0,0,0,0.096
6766,184112,-280.0,16,3.972,0.0,0,0,0.096
6767,184126,-270.0,14,6.044,0.0,0,0,0.096
6768,184142,-280.0,16,3.882,0.0,0,0,0.096
6769,184157,-275.0,15,4.755,0.0,0,0,0.096
6770,184172,-275.0,15,5.318,0.0,0,0,0.096
6771,184186,-270.0,14,5.332,0.0,0,0,0.096
6772,184199,-265.0,13,3.615,0.0,0,0,0.096
6773,184213,-270.0,14,6.569,0.0,0,0,0.096
6774,184230,-3637.84,17,3.446,82.4,0.1493,0.1007,0.096
6775,184246,-5255.0,16,3.543,31.2,0.0154,0.2346,0.096
6776,184261,-275.0,15,3.524,0.0,0,0,0.096
6777,184277,-280.0,16,4.19,0.0,0,0,0.096
6778,184292,-275.0,15,4.08,0.0,0,0,0.096
6779,184311,-7073.8,19,4.51,57.9,0.0968,0.1532,0.096
6780,184324,-265.0,13,5.23,0.0,0,0,0.096
6781,184338,-270.0,14,3.236,0.0,0,0,0.096
6782,184354,-280.0,16,3.974,0.0,0,0,0.096
6783,184370,-3674.76,16,3.734,68.8,0.1342,0.1158,0.096
6784,184383,-265.0,13,5.435,0.0,0,0,0.096
6785,184398,-275.0,15,5.411,0.0,0,0,0.096
6786,184412,-270.0,14,6.765,0.0,0,0,0.096
6787,184426,-270.0,14,4.466,0.0,0,0,0.096
6788,184440,-270.0,14,5.173,0.0,0,0,0.096
6789,184454,-270.0,14,6.843,0.0,0,0,0.096
6790,184468,-270.0,14,3.856,0.0,0,0,0.096
6791,184482,-270.0,14,4.79,0.0,0,0,0.096
6792,184497,-275.0,15,5.357,0.0,0,0,0.096
6793,184516,-295.0,19,4.037,0.0,0,0,0.096
6794,184530,-270.0,14,6.764,0.0,0,0,0.096
6795,184544,-270.0,14,5.381,0.0,0,0,0.096
6796,184558,-270.0,14,3.484,0.0,0,0,0.096
6797,184572,-270.0,14,5.983,0.0,0,0,0.096
6798,184588,-280.0,16,5.05,0.0,0,0,0.096
6799,184602,-270.0,14,4.224,0.0,0,0,0.096
6800,184616,-270.0,14,5.839,0.0,0,0,0.096
6801,184631,-275.0,15,3.788,0.0,0,0,0.096
6802,184646,-275.0,15,4.697,0.0,0,0,0.096
6803,184659,-265.0,13,5.998,0.0,0,0,0.096
6804,184674,-275.0,15,5.938,0.0,0,0,0.096
6805,184687,-265.0,13,6.244,0.0,0,0,0.096
6806,184702,-275.0,15,5.399,0.0,0,0,0.096
6807,184717,-275.0,15,5.784,0.0,0,0,0.096
6808,184734,-5260.0,17,5.665,29.4,0.0076,0.2424,0.096
6809,184748,-270.0,14,4.712,0.0,0,0,0.096
6810,184762,-270.0,14,4.681,0.0,0,0,0.096
6811,184776,-270.0,14,4.174,0.0,0,0,0.096
6812,184789,-265.0,13,3.621,0.0,0,0,0.096
6813,184802,-265.0,13,5.911,0.0,0,0,0.096
6814,184818,-280.0,16,5.221,0.0,0,0,0.096
6815,184834,-280.0,16,5.457,0.0,0,0,0.096
6816,184848,-270.0,14,3.453,0.0,0,0,0.096
6817,184863,-275.0,15,3.795,0.0,0,0,0.096
6818,184876,-265.0,13,3.497,0.0,0,0,0.096
6819,184891,-275.0,15,4.381,0.0,0,0,0.096
6820,184909,-290.0,18,4.292,0.0,0,0,0.096
6821,184925,-280.0,16,3.778,0.0,0,0,0.096
6822,184940,-275.0,15,5.98,0.0,0,0,0.096
6823,184954,-270.0,14,5.856,0.0,0,0,0.096
6824,184969,-275.0,15,3.96,0.0,0,0,0.096
6825,184982,-265.0,13,6.022,0.0,0,0,0.096
6826,184995,-265.0,13,5.454,0.0,0,0,0.096
6827,185008,-265.0,13,6.618,0.0,0,0,0.096
6828,185024,-4260.0,16,5.633,25.0,0.0256,0.2244,0.096
6829,185040,-280.0,16,5.771,0.0,0,0,0.096
6830,185055,-275.0,15,4.183,0.0,0,0,0.096
6831,185072,-285.0,17,7.777,0.0,0,0,0.096
6832,185085,-265.0,13,4.432,0.0,0,0,0.096
6833,185099,-270.0,14,3.379,0.0,0,0,0.096
6834,185113,-270.0,14,2.994,0.0,0,0,0.096
6835,185129,-280.0,16,5.65,0.0,0,0,0.096
6836,185145,-280.0,16,5.916,0.0,0,0,0.096
6837,185160,-275.0,15,7.06,0.0,0,0,0.096
6838,185174,-270.0,14,4.659,0.0,0,0,0.096
6839,185188,-270.0,14,3.135,0.0,0,0,0.096
6840,185203,-275.0,15,3.805,0.0,0,0,0.096
6841,185217,-270.0,14,4.086,0.0,0,0,0.096
6842,185233,-280.0,16,3.146,0.0,0,0,0.096
6843,185249,-280.0,16,5.884,0.0,0,0,0.096
6844,185264,-9682.78,15,3.21,93.3,0.0858,0.1642,0.096
6845,185278,-270.0,14,7.112,0.0,0,0,0.096
6846,185293,-275.0,15,3.899,0.0,0,0,0.096
6847,185307,-270.0,14,5.384,0.0,0,0,0.096
6848,185321,-270.0,14,4.129,0.0,0,0,0.096
6849,185335,-270.0,14,4.272,0.0,0,0,0.096
6850,185349,-270.0,14,3.617,0.0,0,0,0.096
6851,185363,-270.0,14,4.526,0.0,0,0,0.096
6852,185378,-275.0,15,6.026,0.0,0,0,0.096
6853,185392,-270.0,14,4.146,0.0,0,0,0.096
6854,185405,-265.0,13,4.808,0.0,0,0,0.096
6855,185419,-270.0,14,3.96,0.0,0,0,0.096
6856,185435,-280.0,16,5.538,0.0,0,0,0.096
6857,185448,-265.0,13,4.814,0.0,0,0,0.096
6858,185463,-275.0,15,3.363,0.0,0,0,0.096
6859,185478,-275.0,15,4.055,0.0,0,0,0.096
6860,185491,-265.0,13,3.57,0.0,0,0,0.096
6861,185505,-270.0,14,6.157,0.0,0,0,0.096
6862,185524,-295.0,19,5.103,0.0,0,0,0.096
6863,185538,-270.0,14,7.415,0.0,0,0,0.096
6864,185554,-280.0,16,3.924,0.0,0,0,0.096
6865,185568,-270.0,14,5.006,0.0,0,0,0.096
6866,185584,-6017.44,16,3.123,93.8,0.1296,0.1204,0.096
6867,185599,-275.0,15,3.207,0.0,0,0,0.096
6868,185613,-270.0,14,5.006,0.0,0,0,0.096
6869,185626,-265.0,13,4.155,0.0,0,0,0.096
6870,185642,-280.0,16,5.78,0.0,0,0,0.096
6871,185655,-265.0,13,3.781,0.0,0,0,0.096
6872,185669,-270.0,14,6.063,0.0,0,0,0.096
6873,185684,-275.0,15,4.867,0.0,0,0,0.096
6874,185698,-270.0,14,3.662,0.0,0,0,0.096
6875,185712,-270.0,14,5.599,0.0,0,0,0.096
6876,185731,-295.0,19,3.84,0.0,0,0,0.096
6877,185745,-270.0,14,3.644,0.0,0,0,0.096
6878,185759,-270.0,14,5.192,0.0,0,0,0.096
6879,185774,-275.0,15,3.076,0.0,0,0,0.096
6880,185788,-270.0,14,6.521,0.0,0,0,0.096
6881,185802,-270.0,14,4.633,0.0,0,0,0.096
6882,185817,-275.0,15,4.204,0.0,0,0,0.096
6883,185833,-280.0,16,5.26,0.0,0,0,0.096
6884,185847,-270.0,14,4.257,0.0,0,0,0.096
6885,185863,-280.0,16,6.982,0.0,0,0,0.096
6886,185879,-280.0,16,5.191,0.0,0,0,0.096
6887,185893,-270.0,14,6.786,0.0,0,0,0.096
6888,185907,-270.0,14,4.08,0.0,0,0,0.096
6889,185921,-270.0,14,5.456,0.0,0,0,0.096
6890,185938,-285.0,17,6.66,0.0,0,0,0.096
6891,185951,-265.0,13,5.276,0.0,0,0,0.096
6892,185964,-265.0,13,3.921,0.0,0,0,0.096
6893,185977,-265.0,13,4.029,0.0,0,0,0.096
6894,185992,-275.0,15,4.697,0.0,0,0,0.096
6895,186007,-275.0,15,3.689,0.0,0,0,0.096
6896,186024,-285.0,17,3.205,0.0,0,0,0.096
6897,186040,-280.0,16,4.545,0.0,0,0,0.096
6898,186053,-265.0,13,5.497,0.0,0,0,0.096
6899,186068,-275.0,15,5.6,0.0,0,0,0.096
6900,186082,-270.0,14,6.848,0.0,0,0,0.096
6901,186096,-270.0,14,3.374,0.0,0,0,0.096
6902,186111,-275.0,15,3.668,0.0,0,0,0.096
6903,186125,-270.0,14,3.73,0.0,0,0,0.096
6904,186140,-275.0,15,4.17,0.0,0,0,0.096
6905,186153,-265.0,13,3.093,0.0,0,0,0.096
6906,186166,-265.0,13,3.506,0.0,0,0,0.096
6907,186182,-280.0,16,3.952,0.0,0,0,0.096
6908,186196,-270.0,14,3.94,0.0,0,0,0.096
6909,186211,-275.0,15,5.418,0.0,0,0,0.096
6910,186225,-270.0,14,6.258,0.0,0,0,0.096
6911,186238,-265.0,13,3.915,0.0,0,0,0.096
6912,186253,-275.0,15,5.918,0.0,0,0,0.096
6913,186266,-9220.0,13,3.301,69.2,0.0508,0.1992,0.096
6914,186280,-270.0,14,5.108,0.0,0,0,0.096
6915,186298,-290.0,18,6.242,0.0,0,0,0.096
6916,186312,-270.0,14,4.933,0.0,0,0,0.096
6917,186327,-275.0,15,3.738,0.0,0,0,0.096
6918,186342,-275.0,15,5.639,0.0,0,0,0.096
6919,186363,-305.0,21,5.861,0.0,0,0,0.096
6920,186378,-275.0,15,4.213,0.0,0,0,0.097
6921,186393,-275.0,15,3.85,0.0,0,0,0.097
6922,186409,-280.0,16,7.091,0.0,0,0,0.097
6923,186423,-270.0,14,4.468,0.0,0,0,0.097
6924,186437,-270.0,14,6.403,0.0,0,0,0.097
6925,186452,-275.0,15,3.222,0.0,0,0,0.097
6926,186467,-275.0,15,5.969,0.0,0,0,0.097
6927,186481,-270.0,14,3.277,0.0,0,0,0.097
6928,186497,-280.0,16,4.845,0.0,0,0,0.097
6929,186511,-270.0,14,5.269,0.0,0,0,0.097
6930,186525,-270.0,14,5.847,0.0,0,0,0.097
6931,186539,-270.0,14,5.592,0.0,0,0,0.097
6932,186554,-275.0,15,4.606,0.0,0,0,0.097
6933,186569,-275.0,15,4.596,0.0,0,0,0.097
6934,186583,-270.0,14,3.673,0.0,0,0,0.097
6935,186600,-285.0,17,7.49,0.0,0,0,0.097
6936,186617,-2275.0,17,5.977,11.8,0.0132,0.2368,0.097
6937,186631,-270.0,14,4.667,0.0,0,0,0.097
6938,186646,-275.0,15,3.856,0.0,0,0,0.097
6939,186661,-275.0,15,7.204,0.0,0,0,0.097
6940,186676,-275.0,15,6.92,0.0,0,0,0.097
6941,186690,-270.0,14,6.411,0.0,0,0,0.097
6942,186704,-270.0,14,4.554,0.0,0,0,0.097
6943,186717,-265.0,13,5.641,0.0,0,0,0.097
6944,186732,-275.0,15,4.697,0.0,0,0,0.097
6945,186745,-265.0,13,4.163,0.0,0,0,0.097
6946,186759,-270.0,14,7.075,0.0,0,0,0.097
6947,186773,-270.0,14,6.283,0.0,0,0,0.097
6948,186788,-275.0,15,4.213,0.0,0,0,0.097
6949,186802,-270.0,14,3.14,0.0,0,0,0.097
6950,186819,-285.0,17,5.821,0.0,0,0,0.097
6951,186834,-275.0,15,3.826,0.0,0,0,0.097
6952,186847,-265.0,13,4.993,0.0,0,0,0.097
6953,186862,-275.0,15,5.058,0.0,0,0,0.097
6954,186875,-265.0,13,5.496,0.0,0,0,0.097
6955,186890,-275.0,15,5.091,0.0,0,0,0.097
6956,186905,-275.0,15,4.207,0.0,0,0,0.097
6957,186920,-275.0,15,4.153,0.0,0,0,0.097
6958,186934,-270.0,14,4.387,0.0,0,0,0.097
6959,186948,-270.0,14,3.682,0.0,0,0,0.097
6960,186965,-9240.0,17,3.981,52.9,0.0414,0.2086,0.097
6961,186979,-270.0,14,4.216,0.0,0,0,0.097
6962,186993,-270.0,14,4.29,0.0,0,0,0.097
6963,187009,-280.0,16,7.119,0.0,0,0,0.097
6964,187023,-270.0,14,4.314,0.0,0,0,0.097
6965,187037,-270.0,14,3.566,0.0,0,0,0.097
6966,187051,-270.0,14,3.645,0.0,0,0,0.097
6967,187065,-270.0,14,5.172,0.0,0,0,0.097
6968,187079,-270.0,14,4.481,0.0,0,0,0.097
6969,187093,-270.0,14,4.16,0.0,0,0,0.097
6970,187106,-265.0,13,5.436,0.0,0,0,0.097
6971,187121,-275.0,15,6.672,0.0,0,0,0.097
6972,187136,-275.0,15,5.371,0.0,0,0,0.097
6973,187151,-275.0,15,3.841,0.0,0,0,0.097
6974,187165,-270.0,14,4.276,0.0,0,0,0.097
6975,187179,-270.0,14,4.426,0.0,0,0,0.097
6976,187195,-280.0,16,5.202,0.0,0,0,0.097
6977,187212,-285.0,17,4.2,0.0,0,0,0.097
6978,187227,-275.0,15,4.157,0.0,0,0,0.097
6979,187240,-265.0,13,6.039,0.0,0,0,0.097
6980,187253,-265.0,13,5.307,0.0,0,0,0.097
6981,187269,-280.0,16,4.702,0.0,0,0,0.097
6982,187283,-270.0,14,4.202,0.0,0,0,0.097
6983,187298,-275.0,15,5.837,0.0,0,0,0.097
6984,187313,-275.0,15,5.671,0.0,0,0,0.097
6985,187327,-270.0,14,4.295,0.0,0,0,0.097
6986,187344,-285.0,17,3.695,0.0,0,0,0.097
6987,187360,-280.0,16,4.485,0.0,0,0,0.097
6988,187373,-265.0,13,3.968,0.0,0,0,0.097
6989,187388,-275.0,15,3.991,0.0,0,0,0.097
6990,187402,-270.0,14,5.511,0.0,0,0,0.097
6991,187415,-265.0,13,4.433,0.0,0,0,0.097
6992,187431,-280.0,16,3.313,0.0,0,0,0.097
6993,187453,-4290.0,22,3.609,18.2,0.0244,0.2256,0.097
6994,187466,-265.0,13,4.876,0.0,0,0,0.097
6995,187479,-265.0,13,6.963,0.0,0,0,0.097
6996,187495,-280.0,16,5.986,0.0,0,0,0.097
6997,187511,-280.0,16,4.258,0.0,0,0,0.097
6998,187526,-275.0,15,4.296,0.0,0,0,0.097
6999,187541,-275.0,15,6.477,0.0,0,0,0.097
7000,187555,-270.0,14,5.473,0.0,0,0,0.097
7001,187571,-280.0,16,4.969,0.0,0,0,0.097
7002,187590,-295.0,19,3.745,0.0,0,0,0.097
7003,187605,-275.0,15,4.62,0.0,0,0,0.097
7004,187619,-270.0,14,5.021,0.0,0,0,0.097
7005,187634,-275.0,15,4.538,0.0,0,0,0.097
7006,187649,-275.0,15,5.173,0.0,0,0,0.097
7007,187664,-275.0,15,4.073,0.0,0,0,0.097
7008,187677,-265.0,13,4.684,0.0,0,0,0.097
7009,187692,-275.0,15,6.846,0.0,0,0,0.097
7010,187706,-270.0,14,5.209,0.0,0,0,0.097
7011,187719,-265.0,13,7.219,0.0,0,0,0.097
7012,187738,-295.0,19,6.483,0.0,0,0,0.097
7013,187752,-270.0,14,3.576,0.0,0,0,0.097
7014,187767,-275.0,15,5.269,0.0,0,0,0.097
7015,187781,-270.0,14,3.847,0.0,0,0,0.097
7016,187794,-265.0,13,5.812,0.0,0,0,0.097
7017,187808,-270.0,14,6.629,0.0,0,0,0.097
7018,187823,-275.0,15,3.5,0.0,0,0,0.097
7019,187837,-270.0,14,4.022,0.0,0,0,0.097
7020,187854,-285.0,17,5.329,0.0,0,0,0.097
7021,187868,-270.0,14,4.741,0.0,0,0,0.097
